chrom	length	bases	mean	min	max
ptg006741l_1_region	20205	35104	1.74	0	5
ptg006744l_1	175875	412751	2.35	0	14
ptg006744l_1_region	175875	412751	2.35	0	14
ptg006750l_1	304260	962213	3.16	0	41
ptg006750l_1_region	304260	962213	3.16	0	41
ptg006752l_1	76689	389942	5.08	0	25
ptg006752l_1_region	76689	389942	5.08	0	25
ptg006753l_1	514945	1821308	3.54	0	25
ptg006753l_1_region	514945	1821308	3.54	0	25
ptg006754l_1	46522	79610	1.71	0	6
ptg006754l_1_region	46522	79610	1.71	0	6
ptg006755l_1	138367	343945	2.49	0	7
ptg006755l_1_region	138367	343945	2.49	0	7
ptg006756l_1	1063487	2636881	2.48	0	23
ptg006756l_1_region	1063487	2636881	2.48	0	23
ptg006757l_1	282107	656922	2.33	0	7
ptg006757l_1_region	282107	656922	2.33	0	7
ptg006760l_1	272393	572736	2.10	0	37
ptg006760l_1_region	272393	572736	2.10	0	37
ptg006762l_1	67002	115344	1.72	0	60
ptg006762l_1_region	67002	115344	1.72	0	60
ptg006763l_1	163502	295654	1.81	0	8
ptg006763l_1_region	163502	295654	1.81	0	8
ptg006768l_1	317342	1113881	3.51	0	146
ptg006768l_1_region	317342	1113881	3.51	0	146
ptg006770l_1	653117	1045806	1.60	0	8
ptg006770l_1_region	653117	1045806	1.60	0	8
ptg006771l_1	159103	586043	3.68	0	37
ptg006771l_1_region	159103	586043	3.68	0	37
ptg006772l_1	123530	516395	4.18	0	12
ptg006772l_1_region	123530	516395	4.18	0	12
ptg006773l_1	239496	234774	0.98	0	8
ptg006773l_1_region	239496	234774	0.98	0	8
ptg006774l_1	268610	415229	1.55	0	11
ptg006774l_1_region	268610	415229	1.55	0	11
ptg006775l_1	314151	1074791	3.42	0	13
ptg006775l_1_region	314151	1074791	3.42	0	13
ptg006778l_1	163342	434505	2.66	0	30
ptg006778l_1_region	163342	434505	2.66	0	30
ptg006781l_1	158361	554025	3.50	0	11
ptg006781l_1_region	158361	554025	3.50	0	11
ptg006782l_1	640738	558597	0.87	0	8
ptg006782l_1_region	640738	558597	0.87	0	8
ptg006783l_1	1033099	1764083	1.71	0	24
ptg006783l_1_region	1033099	1764083	1.71	0	24
ptg006786l_1	93218	145061	1.56	0	6
ptg006786l_1_region	93218	145061	1.56	0	6
ptg006787l_1	229506	840572	3.66	0	97
ptg006787l_1_region	229506	840572	3.66	0	97
ptg006788l_1	26296	37027	1.41	0	5
ptg006788l_1_region	26296	37027	1.41	0	5
ptg006791l_1	174189	514938	2.96	0	20
ptg006791l_1_region	174189	514938	2.96	0	20
ptg006795l_1	80127	68424	0.85	0	3
ptg006795l_1_region	80127	68424	0.85	0	3
ptg006797l_1	447925	944375	2.11	0	12
ptg006797l_1_region	447925	944375	2.11	0	12
ptg006798l_1	55015	148256	2.69	0	24
ptg006798l_1_region	55015	148256	2.69	0	24
ptg006799l_1	283786	636186	2.24	0	8
ptg006799l_1_region	283786	636186	2.24	0	8
ptg006801l_1	383013	639442	1.67	0	8
ptg006801l_1_region	383013	639442	1.67	0	8
ptg006802l_1	347801	313917	0.90	0	9
ptg006802l_1_region	347801	313917	0.90	0	9
ptg006806l_1	227718	644567	2.83	0	10
ptg006806l_1_region	227718	644567	2.83	0	10
ptg006810l_1	498692	927823	1.86	0	8
ptg006810l_1_region	498692	927823	1.86	0	8
ptg006811l_1	198551	239123	1.20	0	4
ptg006811l_1_region	198551	239123	1.20	0	4
ptg006812l_1	201077	557386	2.77	0	12
ptg006812l_1_region	201077	557386	2.77	0	12
ptg006816l_1	1135199	508692	0.45	0	6
ptg006816l_1_region	1135199	508692	0.45	0	6
ptg006818l_1	685621	3907311	5.70	0	31
ptg006818l_1_region	685621	3907311	5.70	0	31
ptg006819l_1	1393930	2022924	1.45	0	13
ptg006819l_1_region	1393930	2022924	1.45	0	13
ptg006820l_1	2613856	10838106	4.15	0	587
ptg006820l_1_region	2613856	10838106	4.15	0	587
ptg006822l_1	377191	205693	0.55	0	10
ptg006822l_1_region	377191	205693	0.55	0	10
ptg006823l_1	265646	157148	0.59	0	3
ptg006823l_1_region	265646	157148	0.59	0	3
ptg006824l_1	40496	26734	0.66	0	3
ptg006824l_1_region	40496	26734	0.66	0	3
ptg006827l_1	1068174	901064	0.84	0	11
ptg006827l_1_region	1068174	901064	0.84	0	11
ptg006828l_1	782236	303433	0.39	0	11
ptg006828l_1_region	782236	303433	0.39	0	11
ptg006829l_1	854075	1388227	1.63	0	29
ptg006829l_1_region	854075	1388227	1.63	0	29
ptg006831l_1	468292	131330	0.28	0	6
ptg006831l_1_region	468292	131330	0.28	0	6
ptg006832l_1	770874	535716	0.69	0	5
ptg006832l_1_region	770874	535716	0.69	0	5
ptg006833l_1	526780	144318	0.27	0	2
ptg006833l_1_region	526780	144318	0.27	0	2
ptg006834l_1	1358244	775436	0.57	0	26
ptg006834l_1_region	1358244	775436	0.57	0	26
ptg006837l_1	76509	75574	0.99	0	3
ptg006837l_1_region	76509	75574	0.99	0	3
ptg006838l_1	382264	1114719	2.92	0	12
ptg006838l_1_region	382264	1114719	2.92	0	12
ptg006841l_1	306333	75478	0.25	0	4
ptg006841l_1_region	306333	75478	0.25	0	4
ptg006842l_1	83265	237268	2.85	0	10
ptg006842l_1_region	83265	237268	2.85	0	10
ptg006843l_1	124147	264676	2.13	0	6
ptg006843l_1_region	124147	264676	2.13	0	6
ptg006844l_1	314861	859778	2.73	0	10
ptg006844l_1_region	314861	859778	2.73	0	10
ptg006845l_1	190213	229337	1.21	0	5
ptg006845l_1_region	190213	229337	1.21	0	5
ptg006846l_1	126536	386957	3.06	0	9
ptg006846l_1_region	126536	386957	3.06	0	9
ptg006847l_1	187403	635884	3.39	0	23
ptg006847l_1_region	187403	635884	3.39	0	23
ptg006848l_1	26734	40249	1.51	0	6
ptg006848l_1_region	26734	40249	1.51	0	6
ptg006849l_1	117841	291746	2.48	0	8
ptg006849l_1_region	117841	291746	2.48	0	8
ptg006850l_1	81684	186289	2.28	0	6
ptg006850l_1_region	81684	186289	2.28	0	6
ptg006851l_1	97128	363077	3.74	0	80
ptg006851l_1_region	97128	363077	3.74	0	80
ptg006852l_1	315285	746735	2.37	0	51
ptg006852l_1_region	315285	746735	2.37	0	51
ptg006854l_1	106585	311037	2.92	0	8
ptg006854l_1_region	106585	311037	2.92	0	8
ptg006857l_1	92087	183254	1.99	0	5
ptg006857l_1_region	92087	183254	1.99	0	5
ptg006859l_1	867396	414764	0.48	0	12
ptg006859l_1_region	867396	414764	0.48	0	12
ptg006866l_1	12345	13569	1.10	0	3
ptg006866l_1_region	12345	13569	1.10	0	3
ptg006867l_1	332181	809533	2.44	0	10
ptg006867l_1_region	332181	809533	2.44	0	10
ptg006868l_1	57255	67683	1.18	0	5
ptg006868l_1_region	57255	67683	1.18	0	5
ptg006875l_1	41726	74913	1.80	0	5
ptg006875l_1_region	41726	74913	1.80	0	5
ptg006878l_1	416857	596911	1.43	0	11
ptg006878l_1_region	416857	596911	1.43	0	11
ptg006880l_1	535786	1004304	1.87	0	44
ptg006880l_1_region	535786	1004304	1.87	0	44
ptg006881l_1	466390	861895	1.85	0	8
ptg006881l_1_region	466390	861895	1.85	0	8
ptg006887l_1	513331	918779	1.79	0	11
ptg006887l_1_region	513331	918779	1.79	0	11
ptg006890l_1	184848	500811	2.71	0	22
ptg006890l_1_region	184848	500811	2.71	0	22
ptg006891l_1	201682	464732	2.30	0	7
ptg006891l_1_region	201682	464732	2.30	0	7
ptg006894l_1	13450	289767	21.54	2	35
ptg006894l_1_region	13450	289767	21.54	2	35
ptg006897l_1	304114	1071251	3.52	0	17
ptg006897l_1_region	304114	1071251	3.52	0	17
ptg006903l_1	91924	293213	3.19	0	13
ptg006903l_1_region	91924	293213	3.19	0	13
ptg006910l_1	255301	959733	3.76	0	16
ptg006910l_1_region	255301	959733	3.76	0	16
ptg006911l_1	248472	1702894	6.85	0	39
ptg006911l_1_region	248472	1702894	6.85	0	39
ptg006913l_1	13979	11815	0.85	0	2
ptg006913l_1_region	13979	11815	0.85	0	2
ptg006914l_1	162793	141979	0.87	0	5
ptg006914l_1_region	162793	141979	0.87	0	5
ptg006916l_1	132464	114256	0.86	0	9
ptg006916l_1_region	132464	114256	0.86	0	9
ptg006917l_1	361597	377637	1.04	0	6
ptg006917l_1_region	361597	377637	1.04	0	6
ptg006919l_1	511246	1309430	2.56	0	10
ptg006919l_1_region	511246	1309430	2.56	0	10
ptg006920l_1	422600	661653	1.57	0	10
ptg006920l_1_region	422600	661653	1.57	0	10
ptg006926l_1	60892	189030	3.10	0	8
ptg006926l_1_region	60892	189030	3.10	0	8
ptg006927l_1	404727	1299790	3.21	0	11
ptg006927l_1_region	404727	1299790	3.21	0	11
ptg006928l_1	398397	825827	2.07	0	64
ptg006928l_1_region	398397	825827	2.07	0	64
ptg006929l_1	233137	461819	1.98	0	7
ptg006929l_1_region	233137	461819	1.98	0	7
ptg006931l_1	150117	327372	2.18	0	9
ptg006931l_1_region	150117	327372	2.18	0	9
ptg006932l_1	17878	6292	0.35	0	1
ptg006932l_1_region	17878	6292	0.35	0	1
ptg006933l_1	36069	74064	2.05	0	5
ptg006933l_1_region	36069	74064	2.05	0	5
ptg006935l_1	523266	1029444	1.97	0	10
ptg006935l_1_region	523266	1029444	1.97	0	10
ptg006938l_1	141383	274633	1.94	0	7
ptg006938l_1_region	141383	274633	1.94	0	7
ptg006942l_1	248203	1065171	4.29	0	27
ptg006942l_1_region	248203	1065171	4.29	0	27
ptg006945l_1	18937	55381	2.92	0	8
ptg006945l_1_region	18937	55381	2.92	0	8
ptg006946l_1	41890	51395	1.23	0	6
ptg006946l_1_region	41890	51395	1.23	0	6
ptg006951l_1	35210	63200	1.79	0	7
ptg006951l_1_region	35210	63200	1.79	0	7
ptg006953l_1	116650	216972	1.86	0	8
ptg006953l_1_region	116650	216972	1.86	0	8
ptg006954l_1	102972	99142	0.96	0	6
ptg006954l_1_region	102972	99142	0.96	0	6
ptg006957l_1	14218	6494	0.46	0	1
ptg006957l_1_region	14218	6494	0.46	0	1
ptg006958l_1	140064	146433	1.05	0	9
ptg006958l_1_region	140064	146433	1.05	0	9
ptg006959l_1	122187	86416	0.71	0	3
ptg006959l_1_region	122187	86416	0.71	0	3
ptg006960l_1	93622	40358	0.43	0	2
ptg006960l_1_region	93622	40358	0.43	0	2
ptg006961l_1	62117	54697	0.88	0	7
ptg006961l_1_region	62117	54697	0.88	0	7
ptg006963l_1	45924	54983	1.20	0	4
ptg006963l_1_region	45924	54983	1.20	0	4
ptg006965l_1	64327	6450	0.10	0	3
ptg006965l_1_region	64327	6450	0.10	0	3
ptg006966l_1	106984	196439	1.84	0	6
ptg006966l_1_region	106984	196439	1.84	0	6
ptg006967l_1	21189	5868	0.28	0	1
ptg006967l_1_region	21189	5868	0.28	0	1
ptg006968l_1	334253	593917	1.78	0	10
ptg006968l_1_region	334253	593917	1.78	0	10
ptg006969l_1	73983	199455	2.70	0	7
ptg006969l_1_region	73983	199455	2.70	0	7
ptg006973l_1	43743	129914	2.97	0	7
ptg006973l_1_region	43743	129914	2.97	0	7
ptg006976l_1	98192	424876	4.33	0	18
ptg006976l_1_region	98192	424876	4.33	0	18
ptg006977l_1	82403	168890	2.05	0	7
ptg006977l_1_region	82403	168890	2.05	0	7
ptg006978l_1	192728	416976	2.16	0	11
ptg006978l_1_region	192728	416976	2.16	0	11
ptg006979l_1	127076	599670	4.72	0	17
ptg006979l_1_region	127076	599670	4.72	0	17
ptg006980l_1	50492	283894	5.62	0	18
ptg006980l_1_region	50492	283894	5.62	0	18
ptg006981l_1	12952	23527	1.82	0	3
ptg006981l_1_region	12952	23527	1.82	0	3
ptg006982l_1	91475	301664	3.30	0	17
ptg006982l_1_region	91475	301664	3.30	0	17
ptg006983l_1	75310	176887	2.35	0	6
ptg006983l_1_region	75310	176887	2.35	0	6
ptg006984l_1	52698	172051	3.26	0	11
ptg006984l_1_region	52698	172051	3.26	0	11
ptg006985l_1	37444	29775	0.80	0	3
ptg006985l_1_region	37444	29775	0.80	0	3
ptg006987l_1	26596	21772	0.82	0	2
ptg006987l_1_region	26596	21772	0.82	0	2
ptg006989l_1	164763	786079	4.77	0	23
ptg006989l_1_region	164763	786079	4.77	0	23
ptg006990l_1	15925	24240	1.52	0	4
ptg006990l_1_region	15925	24240	1.52	0	4
ptg006991l_1	13526	71650	5.30	0	9
ptg006991l_1_region	13526	71650	5.30	0	9
ptg006992l_1	75922	135891	1.79	0	5
ptg006992l_1_region	75922	135891	1.79	0	5
ptg006993l_1	312834	585871	1.87	0	21
ptg006993l_1_region	312834	585871	1.87	0	21
ptg006994l_1	1013111	1696638	1.67	0	9
ptg006994l_1_region	1013111	1696638	1.67	0	9
ptg006995l_1	487703	1488227	3.05	0	21
ptg006995l_1_region	487703	1488227	3.05	0	21
ptg006996l_1	178835	274648	1.54	0	9
ptg006996l_1_region	178835	274648	1.54	0	9
ptg006997l_1	444323	1212977	2.73	0	16
ptg006997l_1_region	444323	1212977	2.73	0	16
ptg007001l_1	138837	295342	2.13	0	10
ptg007001l_1_region	138837	295342	2.13	0	10
ptg007002l_1	134724	328106	2.44	0	7
ptg007002l_1_region	134724	328106	2.44	0	7
ptg007003l_1	354691	762155	2.15	0	79
ptg007003l_1_region	354691	762155	2.15	0	79
ptg007005l_1	97600	394361	4.04	0	11
ptg007005l_1_region	97600	394361	4.04	0	11
ptg007010l_1	270094	1572573	5.82	0	31
ptg007010l_1_region	270094	1572573	5.82	0	31
ptg007013l_1	428241	1753222	4.09	0	12
ptg007013l_1_region	428241	1753222	4.09	0	12
ptg007016l_1	1957996	3860188	1.97	0	30
ptg007016l_1_region	1957996	3860188	1.97	0	30
ptg007017l_1	373008	190025	0.51	0	4
ptg007017l_1_region	373008	190025	0.51	0	4
ptg007018l_1	162243	89727	0.55	0	4
ptg007018l_1_region	162243	89727	0.55	0	4
ptg007019l_1	1734167	688642	0.40	0	11
ptg007019l_1_region	1734167	688642	0.40	0	11
ptg007021l_1	589336	98994	0.17	0	3
ptg007021l_1_region	589336	98994	0.17	0	3
ptg007022l_1	851101	810429	0.95	0	17
ptg007022l_1_region	851101	810429	0.95	0	17
ptg007024l_1	156800	222838	1.42	0	5
ptg007024l_1_region	156800	222838	1.42	0	5
ptg007025l_1	92779	144486	1.56	0	13
ptg007025l_1_region	92779	144486	1.56	0	13
ptg007026l_1	20649	654378	31.69	2	66
ptg007026l_1_region	20649	654378	31.69	2	66
ptg007030l_1	27525	55818	2.03	0	4
ptg007030l_1_region	27525	55818	2.03	0	4
ptg007031l_1	199371	420809	2.11	0	9
ptg007031l_1_region	199371	420809	2.11	0	9
ptg007033l_1	206973	430513	2.08	0	9
ptg007033l_1_region	206973	430513	2.08	0	9
ptg007034l_1	585364	810580	1.38	0	13
ptg007034l_1_region	585364	810580	1.38	0	13
ptg007038l_1	373455	621176	1.66	0	6
ptg007038l_1_region	373455	621176	1.66	0	6
ptg007039l_1	402339	1819412	4.52	0	12
ptg007039l_1_region	402339	1819412	4.52	0	12
ptg007040l_1	358997	1185942	3.30	0	11
ptg007040l_1_region	358997	1185942	3.30	0	11
ptg007042l_1	200700	475523	2.37	0	15
ptg007042l_1_region	200700	475523	2.37	0	15
ptg007045l_1	1545671	6596164	4.27	0	50
ptg007045l_1_region	1545671	6596164	4.27	0	50
ptg007046l_1	241210	758818	3.15	0	93
ptg007046l_1_region	241210	758818	3.15	0	93
ptg007047l_1	312826	622620	1.99	0	10
ptg007047l_1_region	312826	622620	1.99	0	10
ptg007048l_1	110358	357342	3.24	0	12
ptg007048l_1_region	110358	357342	3.24	0	12
ptg007051l_1	590924	2660573	4.50	0	32
ptg007051l_1_region	590924	2660573	4.50	0	32
ptg007057l_1	231518	3831257	16.55	0	90
ptg007057l_1_region	231518	3831257	16.55	0	90
ptg007065l_1	11525	7496	0.65	0	2
ptg007065l_1_region	11525	7496	0.65	0	2
ptg007068l_1	148368	1984853	13.38	0	165
ptg007068l_1_region	148368	1984853	13.38	0	165
ptg007069l_1	85507	205267	2.40	0	15
ptg007069l_1_region	85507	205267	2.40	0	15
ptg007071l_1	212591	458256	2.16	0	8
ptg007071l_1_region	212591	458256	2.16	0	8
ptg007075l_1	1371231	341745	0.25	0	6
ptg007075l_1_region	1371231	341745	0.25	0	6
ptg007077l_1	319682	93084	0.29	0	3
ptg007077l_1_region	319682	93084	0.29	0	3
ptg007078l_1	415387	1108564	2.67	0	21
ptg007078l_1_region	415387	1108564	2.67	0	21
ptg007082l_1	267230	609662	2.28	0	7
ptg007082l_1_region	267230	609662	2.28	0	7
ptg007085l_1	484879	1084388	2.24	0	8
ptg007085l_1_region	484879	1084388	2.24	0	8
ptg007090l_1	254035	576767	2.27	0	10
ptg007090l_1_region	254035	576767	2.27	0	10
ptg007096l_1	170167	708122	4.16	0	28
ptg007096l_1_region	170167	708122	4.16	0	28
ptg007097l_1	321350	1207726	3.76	0	25
ptg007097l_1_region	321350	1207726	3.76	0	25
ptg007099l_1	172301	586940	3.41	0	21
ptg007099l_1_region	172301	586940	3.41	0	21
ptg007100l_1	401231	549998	1.37	0	16
ptg007100l_1_region	401231	549998	1.37	0	16
ptg007104l_1	184501	736034	3.99	0	14
ptg007104l_1_region	184501	736034	3.99	0	14
ptg007105l_1	82606	114067	1.38	0	6
ptg007105l_1_region	82606	114067	1.38	0	6
ptg007106l_1	270081	646795	2.39	0	8
ptg007106l_1_region	270081	646795	2.39	0	8
ptg007107l_1	163285	60012	0.37	0	3
ptg007107l_1_region	163285	60012	0.37	0	3
ptg007111l_1	191829	527137	2.75	0	13
ptg007111l_1_region	191829	527137	2.75	0	13
ptg007120l_1	869754	1926419	2.21	0	17
ptg007120l_1_region	869754	1926419	2.21	0	17
ptg007125l_1	36791	74011	2.01	0	4
ptg007125l_1_region	36791	74011	2.01	0	4
ptg007129l_1	267440	785256	2.94	0	11
ptg007129l_1_region	267440	785256	2.94	0	11
ptg007130l_1	14596	13815	0.95	0	2
ptg007130l_1_region	14596	13815	0.95	0	2
ptg007131l_1	441921	646826	1.46	0	12
ptg007131l_1_region	441921	646826	1.46	0	12
ptg007132l_1	89833	29088	0.32	0	5
ptg007132l_1_region	89833	29088	0.32	0	5
ptg007137l_1	204379	310233	1.52	0	7
ptg007137l_1_region	204379	310233	1.52	0	7
ptg007139l_1	68375	297621	4.35	0	11
ptg007139l_1_region	68375	297621	4.35	0	11
ptg007142l_1	36346	70635	1.94	0	13
ptg007142l_1_region	36346	70635	1.94	0	13
ptg007145l_1	44028	261024	5.93	0	12
ptg007145l_1_region	44028	261024	5.93	0	12
ptg007147l_1	117693	582524	4.95	0	14
ptg007147l_1_region	117693	582524	4.95	0	14
ptg007150l_1	72064	86331	1.20	0	4
ptg007150l_1_region	72064	86331	1.20	0	4
ptg007151l_1	79676	685775	8.61	0	24
ptg007151l_1_region	79676	685775	8.61	0	24
ptg007152l_1	314326	1428146	4.54	0	28
ptg007152l_1_region	314326	1428146	4.54	0	28
ptg007153l_1	67201	345197	5.14	0	18
ptg007153l_1_region	67201	345197	5.14	0	18
ptg007155l_1	30328	49384	1.63	0	4
ptg007155l_1_region	30328	49384	1.63	0	4
ptg007156l_1	50066	27179	0.54	0	2
ptg007156l_1_region	50066	27179	0.54	0	2
ptg007159l_1	138755	899897	6.49	0	18
ptg007159l_1_region	138755	899897	6.49	0	18
ptg007161l_1	141255	169003	1.20	0	9
ptg007161l_1_region	141255	169003	1.20	0	9
ptg007162l_1	78360	1737886	22.18	0	71
ptg007162l_1_region	78360	1737886	22.18	0	71
ptg007164l_1	85619	60387	0.71	0	4
ptg007164l_1_region	85619	60387	0.71	0	4
ptg007167l_1	30476	81792	2.68	0	4
ptg007167l_1_region	30476	81792	2.68	0	4
ptg007169l_1	35776	75873	2.12	0	4
ptg007169l_1_region	35776	75873	2.12	0	4
ptg007170l_1	66776	15600	0.23	0	1
ptg007170l_1_region	66776	15600	0.23	0	1
ptg007171l_1	228062	413661	1.81	0	7
ptg007171l_1_region	228062	413661	1.81	0	7
ptg007172l_1	81782	1190463	14.56	1	40
ptg007172l_1_region	81782	1190463	14.56	1	40
ptg007173l_1	52431	45678	0.87	0	6
ptg007173l_1_region	52431	45678	0.87	0	6
ptg007174l_1	162560	1425184	8.77	0	39
ptg007174l_1_region	162560	1425184	8.77	0	39
ptg007180l_1	417515	973523	2.33	0	34
ptg007180l_1_region	417515	973523	2.33	0	34
ptg007184l_1	501716	1454064	2.90	0	19
ptg007184l_1_region	501716	1454064	2.90	0	19
ptg007185l_1	123710	252063	2.04	0	8
ptg007185l_1_region	123710	252063	2.04	0	8
ptg007186l_1	19353	16059	0.83	0	2
ptg007186l_1_region	19353	16059	0.83	0	2
ptg007187l_1	547784	1508734	2.75	0	24
ptg007187l_1_region	547784	1508734	2.75	0	24
ptg007188l_1	686211	1819581	2.65	0	10
ptg007188l_1_region	686211	1819581	2.65	0	10
ptg007192l_1	206183	706661	3.43	0	10
ptg007192l_1_region	206183	706661	3.43	0	10
ptg007194l_1	177761	419849	2.36	0	8
ptg007194l_1_region	177761	419849	2.36	0	8
ptg007195l_1	25428	46841	1.84	0	5
ptg007195l_1_region	25428	46841	1.84	0	5
ptg007198l_1	770518	198716	0.26	0	5
ptg007198l_1_region	770518	198716	0.26	0	5
ptg007201l_1	23191	8895	0.38	0	1
ptg007201l_1_region	23191	8895	0.38	0	1
ptg007202l_1	88505	200970	2.27	0	9
ptg007202l_1_region	88505	200970	2.27	0	9
ptg007204l_1	828700	2148646	2.59	0	14
ptg007204l_1_region	828700	2148646	2.59	0	14
ptg007205l_1	194262	238152	1.23	0	5
ptg007205l_1_region	194262	238152	1.23	0	5
ptg007206l_1	200884	523185	2.60	0	13
ptg007206l_1_region	200884	523185	2.60	0	13
ptg007207l_1	295939	749785	2.53	0	23
ptg007207l_1_region	295939	749785	2.53	0	23
ptg007210l_1	172805	410140	2.37	0	7
ptg007210l_1_region	172805	410140	2.37	0	7
ptg007212l_1	71307	39578	0.56	0	2
ptg007212l_1_region	71307	39578	0.56	0	2
ptg007215l_1	345370	1297037	3.76	0	25
ptg007215l_1_region	345370	1297037	3.76	0	25
ptg007219l_1	114890	27395	0.24	0	2
ptg007219l_1_region	114890	27395	0.24	0	2
ptg007220l_1	3179358	830592	0.26	0	12
ptg007220l_1_region	3179358	830592	0.26	0	12
ptg007221l_1	578176	1095345	1.89	0	15
ptg007221l_1_region	578176	1095345	1.89	0	15
ptg007222l_1	289050	347741	1.20	0	8
ptg007222l_1_region	289050	347741	1.20	0	8
ptg007224l_1	368736	765707	2.08	0	9
ptg007224l_1_region	368736	765707	2.08	0	9
ptg007230l_1	26726	59483	2.23	0	8
ptg007230l_1_region	26726	59483	2.23	0	8
ptg007237l_1	374184	1057954	2.83	0	53
ptg007237l_1_region	374184	1057954	2.83	0	53
ptg007249l_1	611992	2158833	3.53	0	14
ptg007249l_1_region	611992	2158833	3.53	0	14
ptg007252l_1	315406	1114038	3.53	0	110
ptg007252l_1_region	315406	1114038	3.53	0	110
ptg007256l_1	260605	21771	0.08	0	3
ptg007256l_1_region	260605	21771	0.08	0	3
ptg007257l_1	317352	98307	0.31	0	2
ptg007257l_1_region	317352	98307	0.31	0	2
ptg007258l_1	353395	34593	0.10	0	4
ptg007258l_1_region	353395	34593	0.10	0	4
ptg007260l_1	479927	951952	1.98	0	10
ptg007260l_1_region	479927	951952	1.98	0	10
ptg007261l_1	111456	334194	3.00	0	7
ptg007261l_1_region	111456	334194	3.00	0	7
ptg007262l_1	385375	369541	0.96	0	6
ptg007262l_1_region	385375	369541	0.96	0	6
ptg007265l_1	487335	1239816	2.54	0	16
ptg007265l_1_region	487335	1239816	2.54	0	16
ptg007266l_1	482367	149376	0.31	0	3
ptg007266l_1_region	482367	149376	0.31	0	3
ptg007268l_1	138596	136590	0.99	0	6
ptg007268l_1_region	138596	136590	0.99	0	6
ptg007269l_1	96313	276907	2.88	0	9
ptg007269l_1_region	96313	276907	2.88	0	9
ptg007270l_1	341863	1042565	3.05	0	12
ptg007270l_1_region	341863	1042565	3.05	0	12
ptg007274l_1	83446	203552	2.44	0	9
ptg007274l_1_region	83446	203552	2.44	0	9
ptg007275l_1	82149	342201	4.17	0	14
ptg007275l_1_region	82149	342201	4.17	0	14
ptg007276l_1	29094	81532	2.80	0	6
ptg007276l_1_region	29094	81532	2.80	0	6
ptg007278l_1	133360	292125	2.19	0	7
ptg007278l_1_region	133360	292125	2.19	0	7
ptg007279l_1	243560	370774	1.52	0	16
ptg007279l_1_region	243560	370774	1.52	0	16
ptg007280l_1	62706	57810	0.92	0	5
ptg007280l_1_region	62706	57810	0.92	0	5
ptg007282l_1	311803	582141	1.87	0	8
ptg007282l_1_region	311803	582141	1.87	0	8
ptg007283l_1	122602	445279	3.63	0	29
ptg007283l_1_region	122602	445279	3.63	0	29
ptg007285l_1	130184	195779	1.50	0	5
ptg007285l_1_region	130184	195779	1.50	0	5
ptg007286l_1	58728	139918	2.38	0	6
ptg007286l_1_region	58728	139918	2.38	0	6
ptg007287l_1	32240	55941	1.74	0	7
ptg007287l_1_region	32240	55941	1.74	0	7
ptg007291l_1	193093	237022	1.23	0	6
ptg007291l_1_region	193093	237022	1.23	0	6
ptg007292l_1	138689	313305	2.26	0	10
ptg007292l_1_region	138689	313305	2.26	0	10
ptg007297l_1	214914	337793	1.57	0	9
ptg007297l_1_region	214914	337793	1.57	0	9
ptg007298l_1	34053	153543	4.51	0	12
ptg007298l_1_region	34053	153543	4.51	0	12
ptg007303l_1	160011	247158	1.54	0	4
ptg007303l_1_region	160011	247158	1.54	0	4
ptg007305l_1	93053	216717	2.33	0	6
ptg007305l_1_region	93053	216717	2.33	0	6
ptg007306l_1	198325	596065	3.01	0	34
ptg007306l_1_region	198325	596065	3.01	0	34
ptg007308l_1	266811	644190	2.41	0	77
ptg007308l_1_region	266811	644190	2.41	0	77
ptg007311l_1	65902	170691	2.59	0	9
ptg007311l_1_region	65902	170691	2.59	0	9
ptg007312l_1	693673	1054727	1.52	0	17
ptg007312l_1_region	693673	1054727	1.52	0	17
ptg007313l_1	121395	453275	3.73	0	15
ptg007313l_1_region	121395	453275	3.73	0	15
ptg007314l_1	448969	1241371	2.76	0	13
ptg007314l_1_region	448969	1241371	2.76	0	13
ptg007315l_1	195251	356370	1.83	0	6
ptg007315l_1_region	195251	356370	1.83	0	6
ptg007322l_1	74787	145993	1.95	0	7
ptg007322l_1_region	74787	145993	1.95	0	7
ptg007324l_1	215898	373865	1.73	0	11
ptg007324l_1_region	215898	373865	1.73	0	11
ptg007327l_1	321548	469658	1.46	0	9
ptg007327l_1_region	321548	469658	1.46	0	9
ptg007328l_1	377541	1178115	3.12	0	18
ptg007328l_1_region	377541	1178115	3.12	0	18
ptg007330l_1	165991	251456	1.51	0	8
ptg007330l_1_region	165991	251456	1.51	0	8
ptg007334l_1	165505	358104	2.16	0	10
ptg007334l_1_region	165505	358104	2.16	0	10
ptg007337l_1	150874	404620	2.68	0	9
ptg007337l_1_region	150874	404620	2.68	0	9
ptg007339l_1	73873	140207	1.90	0	10
ptg007339l_1_region	73873	140207	1.90	0	10
ptg007340l_1	389404	1367173	3.51	0	17
ptg007340l_1_region	389404	1367173	3.51	0	17
ptg007342l_1	84338	87862	1.04	0	6
ptg007342l_1_region	84338	87862	1.04	0	6
ptg007344l_1	447988	1712466	3.82	0	21
ptg007344l_1_region	447988	1712466	3.82	0	21
ptg007347l_1	98028	210963	2.15	0	17
ptg007347l_1_region	98028	210963	2.15	0	17
ptg007349l_1	111151	236542	2.13	0	4
ptg007349l_1_region	111151	236542	2.13	0	4
ptg007350l_1	110046	289206	2.63	0	9
ptg007350l_1_region	110046	289206	2.63	0	9
