chrom	length	bases	mean	min	max
ptg007083l_1	220605	1275008	5.78	0	20
ptg007083l_1_region	220605	1275008	5.78	0	20
ptg007085l_1	186428	1035372	5.55	0	16
ptg007085l_1_region	186428	1035372	5.55	0	16
ptg007086l_1	318151	1250564	3.93	0	26
ptg007086l_1_region	318151	1250564	3.93	0	26
ptg007089l_1	22560	143430	6.36	0	13
ptg007089l_1_region	22560	143430	6.36	0	13
ptg007090l_1	215879	1678438	7.77	0	84
ptg007090l_1_region	215879	1678438	7.77	0	84
ptg007091l_1	61867	497378	8.04	0	28
ptg007091l_1_region	61867	497378	8.04	0	28
ptg007092l_1	69283	226146	3.26	0	12
ptg007092l_1_region	69283	226146	3.26	0	12
ptg007093l_1	129373	503360	3.89	0	13
ptg007093l_1_region	129373	503360	3.89	0	13
ptg007096l_1	111100	754950	6.80	0	22
ptg007096l_1_region	111100	754950	6.80	0	22
ptg007098l_1	69165	194861	2.82	0	33
ptg007098l_1_region	69165	194861	2.82	0	33
ptg007099l_1	103759	784594	7.56	0	19
ptg007099l_1_region	103759	784594	7.56	0	19
ptg007101l_1	102666	564160	5.50	0	19
ptg007101l_1_region	102666	564160	5.50	0	19
ptg007103l_1	112844	625834	5.55	0	18
ptg007103l_1_region	112844	625834	5.55	0	18
ptg007105l_1	86786	524894	6.05	0	18
ptg007105l_1_region	86786	524894	6.05	0	18
ptg007108l_1	25811	80803	3.13	0	13
ptg007108l_1_region	25811	80803	3.13	0	13
ptg007109l_1	19307	27749	1.44	0	4
ptg007109l_1_region	19307	27749	1.44	0	4
ptg007110l_1	76507	544206	7.11	0	40
ptg007110l_1_region	76507	544206	7.11	0	40
ptg007113l_1	200978	1053442	5.24	0	51
ptg007113l_1_region	200978	1053442	5.24	0	51
ptg007115l_1	950619	6444082	6.78	0	21
ptg007115l_1_region	950619	6444082	6.78	0	21
ptg007116l_1	53228	186704	3.51	0	14
ptg007116l_1_region	53228	186704	3.51	0	14
ptg007117l_1	173323	1768109	10.20	0	23
ptg007117l_1_region	173323	1768109	10.20	0	23
ptg007119l_1	68687	427551	6.22	0	19
ptg007119l_1_region	68687	427551	6.22	0	19
ptg007120l_1	322764	3062368	9.49	0	80
ptg007120l_1_region	322764	3062368	9.49	0	80
ptg007121l_1	75450	422592	5.60	0	13
ptg007121l_1_region	75450	422592	5.60	0	13
ptg007122l_1	554032	5655417	10.21	0	24
ptg007122l_1_region	554032	5655417	10.21	0	24
ptg007125l_1	91385	532721	5.83	0	28
ptg007125l_1_region	91385	532721	5.83	0	28
ptg007128l_1	103778	298814	2.88	0	13
ptg007128l_1_region	103778	298814	2.88	0	13
ptg007129l_1	199806	1381486	6.91	0	27
ptg007129l_1_region	199806	1381486	6.91	0	27
ptg007130l_1	318118	2423994	7.62	0	25
ptg007130l_1_region	318118	2423994	7.62	0	25
ptg007131l_1	88971	691729	7.77	0	31
ptg007131l_1_region	88971	691729	7.77	0	31
ptg007134l_1	42243	245633	5.81	0	20
ptg007134l_1_region	42243	245633	5.81	0	20
ptg007135l_1	36193	449127	12.41	0	64
ptg007135l_1_region	36193	449127	12.41	0	64
ptg007136l_1	652565	6908048	10.59	0	83
ptg007136l_1_region	652565	6908048	10.59	0	83
ptg007137l_1	497240	3258789	6.55	0	30
ptg007137l_1_region	497240	3258789	6.55	0	30
ptg007138l_1	67092	185756	2.77	0	8
ptg007138l_1_region	67092	185756	2.77	0	8
ptg007139l_1	212410	1545299	7.28	0	45
ptg007139l_1_region	212410	1545299	7.28	0	45
ptg007140l_1	124212	618700	4.98	0	55
ptg007140l_1_region	124212	618700	4.98	0	55
ptg007141l_1	290628	1914403	6.59	0	18
ptg007141l_1_region	290628	1914403	6.59	0	18
ptg007142l_1	114387	573367	5.01	0	13
ptg007142l_1_region	114387	573367	5.01	0	13
ptg007143l_1	184900	2168959	11.73	0	42
ptg007143l_1_region	184900	2168959	11.73	0	42
ptg007144l_1	22922	41948	1.83	0	8
ptg007144l_1_region	22922	41948	1.83	0	8
ptg007145l_1	129461	1206753	9.32	0	34
ptg007145l_1_region	129461	1206753	9.32	0	34
ptg007146l_1	72023	440134	6.11	0	14
ptg007146l_1_region	72023	440134	6.11	0	14
ptg007147l_1	57140	390947	6.84	0	21
ptg007147l_1_region	57140	390947	6.84	0	21
ptg007149l_1	56205	189296	3.37	0	25
ptg007149l_1_region	56205	189296	3.37	0	25
ptg007151l_1	110693	989209	8.94	0	24
ptg007151l_1_region	110693	989209	8.94	0	24
ptg007152l_1	105342	822782	7.81	0	19
ptg007152l_1_region	105342	822782	7.81	0	19
ptg007153l_1	85499	814950	9.53	0	32
ptg007153l_1_region	85499	814950	9.53	0	32
ptg007154l_1	27957	140407	5.02	0	12
ptg007154l_1_region	27957	140407	5.02	0	12
ptg007158l_1	60843	119275	1.96	0	8
ptg007158l_1_region	60843	119275	1.96	0	8
ptg007159l_1	260393	1776531	6.82	0	86
ptg007159l_1_region	260393	1776531	6.82	0	86
ptg007160l_1	20147	77462	3.84	0	12
ptg007160l_1_region	20147	77462	3.84	0	12
ptg007163l_1	179673	1171690	6.52	0	36
ptg007163l_1_region	179673	1171690	6.52	0	36
ptg007168l_1	42550	19291	0.45	0	4
ptg007168l_1_region	42550	19291	0.45	0	4
ptg007169l_1	320402	503293	1.57	0	14
ptg007169l_1_region	320402	503293	1.57	0	14
ptg007170l_1	728667	981272	1.35	0	19
ptg007170l_1_region	728667	981272	1.35	0	19
ptg007171l_1	2043438	9680698	4.74	0	42
ptg007171l_1_region	2043438	9680698	4.74	0	42
ptg007172l_1	752770	10974454	14.58	0	178
ptg007172l_1_region	752770	10974454	14.58	0	178
ptg007173l_1	284459	1658458	5.83	0	26
ptg007173l_1_region	284459	1658458	5.83	0	26
ptg007179l_1	253247	8385139	33.11	0	1049
ptg007179l_1_region	253247	8385139	33.11	0	1049
ptg007183l_1	33914	178825	5.27	0	16
ptg007183l_1_region	33914	178825	5.27	0	16
ptg007184l_1	121843	982035	8.06	0	35
ptg007184l_1_region	121843	982035	8.06	0	35
ptg007185l_1	20136	70266	3.49	0	8
ptg007185l_1_region	20136	70266	3.49	0	8
ptg007187l_1	100740	626435	6.22	0	23
ptg007187l_1_region	100740	626435	6.22	0	23
ptg007188l_1	157833	1286509	8.15	0	23
ptg007188l_1_region	157833	1286509	8.15	0	23
ptg007189l_1	458800	2960220	6.45	0	97
ptg007189l_1_region	458800	2960220	6.45	0	97
ptg007192l_1	148068	1297107	8.76	0	34
ptg007192l_1_region	148068	1297107	8.76	0	34
ptg007195l_1	62735	231044	3.68	0	9
ptg007195l_1_region	62735	231044	3.68	0	9
ptg007196l_1	136053	799777	5.88	0	13
ptg007196l_1_region	136053	799777	5.88	0	13
ptg007202l_1	23879	111975	4.69	0	10
ptg007202l_1_region	23879	111975	4.69	0	10
ptg007203l_1	241916	2216034	9.16	0	29
ptg007203l_1_region	241916	2216034	9.16	0	29
ptg007204l_1	107146	506171	4.72	0	18
ptg007204l_1_region	107146	506171	4.72	0	18
ptg007205l_1	989524	652627	0.66	0	14
ptg007205l_1_region	989524	652627	0.66	0	14
ptg007208l_1	125490	25646	0.20	0	3
ptg007208l_1_region	125490	25646	0.20	0	3
ptg007211l_1	50265	94230	1.87	0	9
ptg007211l_1_region	50265	94230	1.87	0	9
ptg007213l_1	426320	5135812	12.05	0	160
ptg007213l_1_region	426320	5135812	12.05	0	160
ptg007215l_1	369787	2285562	6.18	0	57
ptg007215l_1_region	369787	2285562	6.18	0	57
ptg007216l_1	377765	2514230	6.66	0	30
ptg007216l_1_region	377765	2514230	6.66	0	30
ptg007217l_1	267968	2146505	8.01	0	27
ptg007217l_1_region	267968	2146505	8.01	0	27
ptg007218l_1	55446	326478	5.89	0	17
ptg007218l_1_region	55446	326478	5.89	0	17
ptg007219l_1	51008	365657	7.17	0	26
ptg007219l_1_region	51008	365657	7.17	0	26
ptg007220l_1	120546	1115788	9.26	0	40
ptg007220l_1_region	120546	1115788	9.26	0	40
ptg007222l_1	70495	396891	5.63	0	11
ptg007222l_1_region	70495	396891	5.63	0	11
ptg007223l_1	129288	722690	5.59	0	18
ptg007223l_1_region	129288	722690	5.59	0	18
ptg007224l_1	216446	436031	2.01	0	29
ptg007224l_1_region	216446	436031	2.01	0	29
ptg007226l_1	90077	460425	5.11	0	24
ptg007226l_1_region	90077	460425	5.11	0	24
ptg007228l_1	515067	2903755	5.64	0	21
ptg007228l_1_region	515067	2903755	5.64	0	21
ptg007229l_1	108175	738780	6.83	0	19
ptg007229l_1_region	108175	738780	6.83	0	19
ptg007231l_1	134392	625294	4.65	0	19
ptg007231l_1_region	134392	625294	4.65	0	19
ptg007233l_1	65930	394064	5.98	0	23
ptg007233l_1_region	65930	394064	5.98	0	23
ptg007234l_1	129764	489755	3.77	0	16
ptg007234l_1_region	129764	489755	3.77	0	16
ptg007235l_1	187570	1656369	8.83	0	23
ptg007235l_1_region	187570	1656369	8.83	0	23
ptg007237l_1	336203	2291448	6.82	0	32
ptg007237l_1_region	336203	2291448	6.82	0	32
ptg007238l_1	43961	258869	5.89	0	22
ptg007238l_1_region	43961	258869	5.89	0	22
ptg007239l_1	72625	28891	0.40	0	7
ptg007239l_1_region	72625	28891	0.40	0	7
ptg007240l_1	124603	1021054	8.19	0	14
ptg007240l_1_region	124603	1021054	8.19	0	14
ptg007246l_1	120257	707736	5.89	0	17
ptg007246l_1_region	120257	707736	5.89	0	17
ptg007247l_1	71424	390661	5.47	0	22
ptg007247l_1_region	71424	390661	5.47	0	22
ptg007249l_1	198679	833640	4.20	0	12
ptg007249l_1_region	198679	833640	4.20	0	12
ptg007253l_1	38527	161031	4.18	0	18
ptg007253l_1_region	38527	161031	4.18	0	18
ptg007254l_1	267486	1268245	4.74	0	19
ptg007254l_1_region	267486	1268245	4.74	0	19
ptg007255l_1	312046	2429373	7.79	0	18
ptg007255l_1_region	312046	2429373	7.79	0	18
ptg007256l_1	143785	863078	6.00	0	38
ptg007256l_1_region	143785	863078	6.00	0	38
ptg007258l_1	214834	2100912	9.78	0	67
ptg007258l_1_region	214834	2100912	9.78	0	67
ptg007259l_1	222585	1355153	6.09	0	27
ptg007259l_1_region	222585	1355153	6.09	0	27
ptg007260l_1	128541	787845	6.13	0	13
ptg007260l_1_region	128541	787845	6.13	0	13
ptg007262l_1	114198	1312521	11.49	0	29
ptg007262l_1_region	114198	1312521	11.49	0	29
ptg007263l_1	21077	62139	2.95	0	12
ptg007263l_1_region	21077	62139	2.95	0	12
ptg007266l_1	277314	81794	0.29	0	3
ptg007266l_1_region	277314	81794	0.29	0	3
ptg007270l_1	95664	364993	3.82	0	9
ptg007270l_1_region	95664	364993	3.82	0	9
ptg007271l_1	17575	48845	2.78	0	4
ptg007271l_1_region	17575	48845	2.78	0	4
ptg007272l_1	133435	976009	7.31	0	30
ptg007272l_1_region	133435	976009	7.31	0	30
ptg007273l_1	96854	572693	5.91	0	13
ptg007273l_1_region	96854	572693	5.91	0	13
ptg007275l_1	47974	364835	7.60	0	19
ptg007275l_1_region	47974	364835	7.60	0	19
ptg007277l_1	310058	2194988	7.08	0	20
ptg007277l_1_region	310058	2194988	7.08	0	20
ptg007278l_1	161590	994228	6.15	0	32
ptg007278l_1_region	161590	994228	6.15	0	32
ptg007280l_1	60558	506520	8.36	0	21
ptg007280l_1_region	60558	506520	8.36	0	21
ptg007281l_1	435001	3376472	7.76	0	22
ptg007281l_1_region	435001	3376472	7.76	0	22
ptg007282l_1	47617	440944	9.26	0	22
ptg007282l_1_region	47617	440944	9.26	0	22
ptg007283l_1	53317	233126	4.37	0	17
ptg007283l_1_region	53317	233126	4.37	0	17
ptg007288l_1	114756	138940	1.21	0	5
ptg007288l_1_region	114756	138940	1.21	0	5
ptg007289l_1	348381	2000787	5.74	0	224
ptg007289l_1_region	348381	2000787	5.74	0	224
ptg007291l_1	427478	621618	1.45	0	13
ptg007291l_1_region	427478	621618	1.45	0	13
ptg007293l_1	497726	761891	1.53	0	30
ptg007293l_1_region	497726	761891	1.53	0	30
ptg007298l_1	854942	3193732	3.74	0	51
ptg007298l_1_region	854942	3193732	3.74	0	51
ptg007299l_1	391557	226615	0.58	0	4
ptg007299l_1_region	391557	226615	0.58	0	4
ptg007300l_1	360204	381976	1.06	0	9
ptg007300l_1_region	360204	381976	1.06	0	9
ptg007301l_1	600903	130290	0.22	0	6
ptg007301l_1_region	600903	130290	0.22	0	6
ptg007304l_1	40443	247463	6.12	0	24
ptg007304l_1_region	40443	247463	6.12	0	24
ptg007307l_1	49057	294549	6.00	0	17
ptg007307l_1_region	49057	294549	6.00	0	17
ptg007308l_1	104424	555402	5.32	0	13
ptg007308l_1_region	104424	555402	5.32	0	13
ptg007309l_1	80040	338498	4.23	0	11
ptg007309l_1_region	80040	338498	4.23	0	11
ptg007310l_1	87616	499135	5.70	0	15
ptg007310l_1_region	87616	499135	5.70	0	15
ptg007311l_1	375667	2102352	5.60	0	494
ptg007311l_1_region	375667	2102352	5.60	0	494
ptg007312l_1	52775	285186	5.40	0	14
ptg007312l_1_region	52775	285186	5.40	0	14
ptg007314l_1	510442	4776426	9.36	0	239
ptg007314l_1_region	510442	4776426	9.36	0	239
ptg007315l_1	397791	2784183	7.00	0	29
ptg007315l_1_region	397791	2784183	7.00	0	29
ptg007317l_1	273209	1835026	6.72	0	17
ptg007317l_1_region	273209	1835026	6.72	0	17
ptg007318l_1	167599	2344995	13.99	0	58
ptg007318l_1_region	167599	2344995	13.99	0	58
ptg007319l_1	32302	418778	12.96	0	27
ptg007319l_1_region	32302	418778	12.96	0	27
ptg007321l_1	233021	2226245	9.55	0	34
ptg007321l_1_region	233021	2226245	9.55	0	34
ptg007322l_1	141569	598666	4.23	0	10
ptg007322l_1_region	141569	598666	4.23	0	10
ptg007325l_1	101322	432630	4.27	0	20
ptg007325l_1_region	101322	432630	4.27	0	20
ptg007326l_1	69451	318327	4.58	0	16
ptg007326l_1_region	69451	318327	4.58	0	16
ptg007327l_1	119765	540497	4.51	0	13
ptg007327l_1_region	119765	540497	4.51	0	13
ptg007328l_1	107640	735306	6.83	0	19
ptg007328l_1_region	107640	735306	6.83	0	19
ptg007329l_1	618598	5149736	8.32	0	21
ptg007329l_1_region	618598	5149736	8.32	0	21
ptg007331l_1	34413	142892	4.15	0	9
ptg007331l_1_region	34413	142892	4.15	0	9
ptg007332l_1	39725	151962	3.83	0	15
ptg007332l_1_region	39725	151962	3.83	0	15
ptg007337l_1	317961	2594249	8.16	0	35
ptg007337l_1_region	317961	2594249	8.16	0	35
ptg007338l_1	129980	680527	5.24	0	15
ptg007338l_1_region	129980	680527	5.24	0	15
ptg007339l_1	51429	168858	3.28	0	11
ptg007339l_1_region	51429	168858	3.28	0	11
ptg007342l_1	117979	784253	6.65	0	15
ptg007342l_1_region	117979	784253	6.65	0	15
ptg007345l_1	58242	315666	5.42	0	18
ptg007345l_1_region	58242	315666	5.42	0	18
ptg007350l_1	99820	712669	7.14	0	17
ptg007350l_1_region	99820	712669	7.14	0	17
ptg007351l_1	69995	449832	6.43	0	14
ptg007351l_1_region	69995	449832	6.43	0	14
ptg007352l_1	119517	535973	4.48	0	22
ptg007352l_1_region	119517	535973	4.48	0	22
ptg007353l_1	54184	534295	9.86	0	42
ptg007353l_1_region	54184	534295	9.86	0	42
ptg007354l_1	26430	299339	11.33	0	27
ptg007354l_1_region	26430	299339	11.33	0	27
ptg007356l_1	212122	1491934	7.03	0	216
ptg007356l_1_region	212122	1491934	7.03	0	216
ptg007357l_1	59100	383857	6.50	0	13
ptg007357l_1_region	59100	383857	6.50	0	13
ptg007358l_1	271422	1840067	6.78	0	26
ptg007358l_1_region	271422	1840067	6.78	0	26
ptg007360l_1	25785	143573	5.57	0	15
ptg007360l_1_region	25785	143573	5.57	0	15
ptg007361l_1	55192	204696	3.71	0	47
ptg007361l_1_region	55192	204696	3.71	0	47
ptg007362l_1	32909	170372	5.18	0	12
ptg007362l_1_region	32909	170372	5.18	0	12
ptg007363l_1	231568	1616614	6.98	0	25
ptg007363l_1_region	231568	1616614	6.98	0	25
ptg007364l_1	100723	635535	6.31	0	17
ptg007364l_1_region	100723	635535	6.31	0	17
ptg007365l_1	33855	105382	3.11	0	10
ptg007365l_1_region	33855	105382	3.11	0	10
ptg007366l_1	208303	2094975	10.06	0	27
ptg007366l_1_region	208303	2094975	10.06	0	27
ptg007368l_1	66999	408733	6.10	0	29
ptg007368l_1_region	66999	408733	6.10	0	29
ptg007376l_1	555435	3174354	5.72	0	18
ptg007376l_1_region	555435	3174354	5.72	0	18
ptg007377l_1	25985	134283	5.17	0	19
ptg007377l_1_region	25985	134283	5.17	0	19
ptg007380l_1	95714	922934	9.64	0	34
ptg007380l_1_region	95714	922934	9.64	0	34
ptg007381l_1	48929	217755	4.45	0	11
ptg007381l_1_region	48929	217755	4.45	0	11
ptg007382l_1	81913	602269	7.35	0	19
ptg007382l_1_region	81913	602269	7.35	0	19
ptg007383l_1	129459	858034	6.63	0	13
ptg007383l_1_region	129459	858034	6.63	0	13
ptg007384l_1	234496	2001906	8.54	0	26
ptg007384l_1_region	234496	2001906	8.54	0	26
ptg007386l_1	1092738	12254237	11.21	0	69
ptg007386l_1_region	1092738	12254237	11.21	0	69
ptg007387l_1	466506	3784744	8.11	0	19
ptg007387l_1_region	466506	3784744	8.11	0	19
ptg007389l_1	24092	114786	4.76	0	9
ptg007389l_1_region	24092	114786	4.76	0	9
ptg007390l_1	92697	431611	4.66	0	10
ptg007390l_1_region	92697	431611	4.66	0	10
ptg007393l_1	189658	25130	0.13	0	11
ptg007393l_1_region	189658	25130	0.13	0	11
ptg007394l_1	131530	826935	6.29	0	16
ptg007394l_1_region	131530	826935	6.29	0	16
ptg007396l_1	24495	180472	7.37	0	44
ptg007396l_1_region	24495	180472	7.37	0	44
ptg007397l_1	130576	971507	7.44	0	32
ptg007397l_1_region	130576	971507	7.44	0	32
ptg007399l_1	101873	685741	6.73	0	20
ptg007399l_1_region	101873	685741	6.73	0	20
ptg007400l_1	284851	2118781	7.44	0	25
ptg007400l_1_region	284851	2118781	7.44	0	25
ptg007401l_1	68799	374299	5.44	0	12
ptg007401l_1_region	68799	374299	5.44	0	12
ptg007403l_1	46441	132013	2.84	0	10
ptg007403l_1_region	46441	132013	2.84	0	10
ptg007405l_1	121629	909034	7.47	0	48
ptg007405l_1_region	121629	909034	7.47	0	48
ptg007406l_1	177127	1134895	6.41	0	19
ptg007406l_1_region	177127	1134895	6.41	0	19
ptg007407l_1	168483	891338	5.29	0	16
ptg007407l_1_region	168483	891338	5.29	0	16
ptg007408l_1	49967	117313	2.35	0	54
ptg007408l_1_region	49967	117313	2.35	0	54
ptg007409l_1	445093	4835602	10.86	0	56
ptg007409l_1_region	445093	4835602	10.86	0	56
ptg007410l_1	136225	1010466	7.42	0	25
ptg007410l_1_region	136225	1010466	7.42	0	25
ptg007411l_1	110489	962425	8.71	0	22
ptg007411l_1_region	110489	962425	8.71	0	22
ptg007412l_1	26126	76339	2.92	0	15
ptg007412l_1_region	26126	76339	2.92	0	15
ptg007413l_1	475039	3402048	7.16	0	29
ptg007413l_1_region	475039	3402048	7.16	0	29
ptg007419l_1	93270	366935	3.93	0	13
ptg007419l_1_region	93270	366935	3.93	0	13
ptg007420l_1	81998	586779	7.16	0	17
ptg007420l_1_region	81998	586779	7.16	0	17
ptg007421l_1	180315	1556087	8.63	0	31
ptg007421l_1_region	180315	1556087	8.63	0	31
ptg007423l_1	238630	1323110	5.54	0	40
ptg007423l_1_region	238630	1323110	5.54	0	40
ptg007425l_1	89302	704113	7.88	0	35
ptg007425l_1_region	89302	704113	7.88	0	35
ptg007435l_1	19827	20674	1.04	0	2
ptg007435l_1_region	19827	20674	1.04	0	2
ptg007437l_1	47640	321138	6.74	0	20
ptg007437l_1_region	47640	321138	6.74	0	20
ptg007441l_1	45185	180776	4.00	0	8
ptg007441l_1_region	45185	180776	4.00	0	8
ptg007442l_1	130259	960826	7.38	0	72
ptg007442l_1_region	130259	960826	7.38	0	72
ptg007443l_1	191845	1230654	6.41	0	52
ptg007443l_1_region	191845	1230654	6.41	0	52
ptg007444l_1	89301	441244	4.94	0	12
ptg007444l_1_region	89301	441244	4.94	0	12
ptg007445l_1	64195	2016487	31.41	0	209
ptg007445l_1_region	64195	2016487	31.41	0	209
ptg007449l_1	281371	1870564	6.65	0	25
ptg007449l_1_region	281371	1870564	6.65	0	25
ptg007450l_1	97473	504986	5.18	0	16
ptg007450l_1_region	97473	504986	5.18	0	16
ptg007451l_1	86462	198108	2.29	0	8
ptg007451l_1_region	86462	198108	2.29	0	8
ptg007452l_1	111269	559840	5.03	0	23
ptg007452l_1_region	111269	559840	5.03	0	23
ptg007453l_1	19011	54364	2.86	0	7
ptg007453l_1_region	19011	54364	2.86	0	7
ptg007454l_1	61247	165484	2.70	0	18
ptg007454l_1_region	61247	165484	2.70	0	18
ptg007455l_1	140638	979209	6.96	0	16
ptg007455l_1_region	140638	979209	6.96	0	16
ptg007456l_1	162141	814722	5.02	0	15
ptg007456l_1_region	162141	814722	5.02	0	15
ptg007457l_1	155107	964465	6.22	0	17
ptg007457l_1_region	155107	964465	6.22	0	17
ptg007461l_1	42936	110232	2.57	0	7
ptg007461l_1_region	42936	110232	2.57	0	7
ptg007466l_1	30012	102969	3.43	0	12
ptg007466l_1_region	30012	102969	3.43	0	12
ptg007469l_1	286988	2516612	8.77	0	34
ptg007469l_1_region	286988	2516612	8.77	0	34
ptg007470l_1	322998	1784879	5.53	0	44
ptg007470l_1_region	322998	1784879	5.53	0	44
ptg007471l_1	256374	1566697	6.11	0	17
ptg007471l_1_region	256374	1566697	6.11	0	17
ptg007472l_1	71974	305909	4.25	0	12
ptg007472l_1_region	71974	305909	4.25	0	12
ptg007474l_1	193758	1351085	6.97	0	31
ptg007474l_1_region	193758	1351085	6.97	0	31
ptg007475l_1	115509	758074	6.56	0	25
ptg007475l_1_region	115509	758074	6.56	0	25
ptg007477l_1	784925	4537184	5.78	0	69
ptg007477l_1_region	784925	4537184	5.78	0	69
ptg007480l_1	202613	348697	1.72	0	6
ptg007480l_1_region	202613	348697	1.72	0	6
ptg007483l_1	51647	296051	5.73	0	32
ptg007483l_1_region	51647	296051	5.73	0	32
ptg007484l_1	221722	991140	4.47	0	18
ptg007484l_1_region	221722	991140	4.47	0	18
ptg007486l_1	81931	543183	6.63	0	36
ptg007486l_1_region	81931	543183	6.63	0	36
ptg007488l_1	83464	640043	7.67	0	38
ptg007488l_1_region	83464	640043	7.67	0	38
ptg007489l_1	26801	134107	5.00	0	26
ptg007489l_1_region	26801	134107	5.00	0	26
ptg007493l_1	127371	800264	6.28	0	19
ptg007493l_1_region	127371	800264	6.28	0	19
ptg007494l_1	142915	930615	6.51	0	21
ptg007494l_1_region	142915	930615	6.51	0	21
ptg007496l_1	124961	669518	5.36	0	13
ptg007496l_1_region	124961	669518	5.36	0	13
ptg007497l_1	202075	1350727	6.68	0	21
ptg007497l_1_region	202075	1350727	6.68	0	21
ptg007498l_1	85927	283159	3.30	0	15
ptg007498l_1_region	85927	283159	3.30	0	15
ptg007499l_1	129893	356722	2.75	0	21
ptg007499l_1_region	129893	356722	2.75	0	21
ptg007501l_1	257394	59924	0.23	0	2
ptg007501l_1_region	257394	59924	0.23	0	2
ptg007502l_1	171547	1279218	7.46	0	23
ptg007502l_1_region	171547	1279218	7.46	0	23
ptg007504l_1	251370	1868242	7.43	0	35
ptg007504l_1_region	251370	1868242	7.43	0	35
ptg007506l_1	177175	205184	1.16	0	17
ptg007506l_1_region	177175	205184	1.16	0	17
ptg007507l_1	78866	388257	4.92	0	22
ptg007507l_1_region	78866	388257	4.92	0	22
ptg007509l_1	288396	2051116	7.11	0	24
ptg007509l_1_region	288396	2051116	7.11	0	24
ptg007510l_1	148074	889984	6.01	0	21
ptg007510l_1_region	148074	889984	6.01	0	21
ptg007511l_1	804993	5761411	7.16	0	21
ptg007511l_1_region	804993	5761411	7.16	0	21
ptg007514l_1	66332	356175	5.37	0	12
ptg007514l_1_region	66332	356175	5.37	0	12
ptg007515l_1	136183	973596	7.15	0	21
ptg007515l_1_region	136183	973596	7.15	0	21
ptg007517l_1	32279	120713	3.74	0	14
ptg007517l_1_region	32279	120713	3.74	0	14
ptg007521l_1	365578	3902711	10.68	0	35
ptg007521l_1_region	365578	3902711	10.68	0	35
ptg007522l_1	179691	1392064	7.75	0	39
ptg007522l_1_region	179691	1392064	7.75	0	39
ptg007523l_1	84862	533464	6.29	0	22
ptg007523l_1_region	84862	533464	6.29	0	22
ptg007524l_1	256934	1407525	5.48	0	42
ptg007524l_1_region	256934	1407525	5.48	0	42
ptg007525l_1	291006	2239329	7.70	0	19
ptg007525l_1_region	291006	2239329	7.70	0	19
ptg007526l_1	68973	573642	8.32	0	106
ptg007526l_1_region	68973	573642	8.32	0	106
ptg007530l_1	1495470	10957196	7.33	0	28
ptg007530l_1_region	1495470	10957196	7.33	0	28
ptg007531l_1	87274	579436	6.64	0	17
ptg007531l_1_region	87274	579436	6.64	0	17
ptg007532l_1	78503	523109	6.66	0	18
ptg007532l_1_region	78503	523109	6.66	0	18
ptg007535l_1	421428	399788	0.95	0	8
ptg007535l_1_region	421428	399788	0.95	0	8
ptg007536l_1	164854	1123555	6.82	0	33
ptg007536l_1_region	164854	1123555	6.82	0	33
ptg007539l_1	160290	1214701	7.58	0	27
ptg007539l_1_region	160290	1214701	7.58	0	27
ptg007541l_1	95101	637948	6.71	0	37
ptg007541l_1_region	95101	637948	6.71	0	37
ptg007546l_1	56709	334340	5.90	0	19
ptg007546l_1_region	56709	334340	5.90	0	19
ptg007547l_1	221547	1989831	8.98	0	25
ptg007547l_1_region	221547	1989831	8.98	0	25
ptg007551l_1	207798	3656041	17.59	0	146
ptg007551l_1_region	207798	3656041	17.59	0	146
ptg007554l_1	147210	759136	5.16	0	19
ptg007554l_1_region	147210	759136	5.16	0	19
ptg007555l_1	242421	1470797	6.07	0	21
ptg007555l_1_region	242421	1470797	6.07	0	21
ptg007556l_1	33613	197539	5.88	0	22
ptg007556l_1_region	33613	197539	5.88	0	22
ptg007557l_1	78443	451095	5.75	0	22
ptg007557l_1_region	78443	451095	5.75	0	22
ptg007560l_1	83739	529644	6.32	0	20
ptg007560l_1_region	83739	529644	6.32	0	20
ptg007562l_1	92722	470099	5.07	0	10
ptg007562l_1_region	92722	470099	5.07	0	10
ptg007564l_1	189378	7182243	37.93	0	300
ptg007564l_1_region	189378	7182243	37.93	0	300
ptg007566l_1	649935	5398679	8.31	0	26
ptg007566l_1_region	649935	5398679	8.31	0	26
ptg007567l_1	224397	462940	2.06	0	23
ptg007567l_1_region	224397	462940	2.06	0	23
ptg007568l_1	431962	2698487	6.25	0	18
ptg007568l_1_region	431962	2698487	6.25	0	18
ptg007573l_1	279172	2149255	7.70	0	53
ptg007573l_1_region	279172	2149255	7.70	0	53
ptg007576l_1	278153	2087445	7.50	0	18
ptg007576l_1_region	278153	2087445	7.50	0	18
ptg007579l_1	128427	717482	5.59	0	16
ptg007579l_1_region	128427	717482	5.59	0	16
ptg007583l_1	34172	273068	7.99	0	13
ptg007583l_1_region	34172	273068	7.99	0	13
ptg007586l_1	168527	1172024	6.95	0	16
ptg007586l_1_region	168527	1172024	6.95	0	16
ptg007589l_1	178799	1266920	7.09	0	27
ptg007589l_1_region	178799	1266920	7.09	0	27
ptg007590l_1	94609	436214	4.61	0	82
ptg007590l_1_region	94609	436214	4.61	0	82
ptg007591l_1	63617	336546	5.29	0	20
ptg007591l_1_region	63617	336546	5.29	0	20
ptg007593l_1	196457	86369	0.44	0	7
ptg007593l_1_region	196457	86369	0.44	0	7
ptg007594l_1	89887	531909	5.92	0	24
ptg007594l_1_region	89887	531909	5.92	0	24
