site_id,chrom,pos,lean_mean,siscowet_mean,meth_diff,n_lean,n_siscowet,statistic,pvalue,qvalue,significant,significant_fdr,direction
NW_024059030.1:31557,NW_024059030.1,31557,44.144975,22.7899,-21.355075000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:31599,NW_024059030.1,31599,41.23145,21.624724999999998,-19.606725000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:31640,NW_024059030.1,31640,38.591175,20.551175,-18.04,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:31794,NW_024059030.1,31794,65.94035,43.9908,-21.949549999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:31815,NW_024059030.1,31815,70.4817,46.9972,-23.484500000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:31924,NW_024059030.1,31924,83.62635,59.963925,-23.662425,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:31949,NW_024059030.1,31949,80.70477500000001,58.7222,-21.98257500000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32034,NW_024059030.1,32034,39.880825,21.893425,-17.9874,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32254,NW_024059030.1,32254,28.15265,11.8004075,-16.352242500000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32325,NW_024059030.1,32325,30.75395,10.385972500000001,-20.3679775,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32335,NW_024059030.1,32335,26.342975000000003,8.409970000000001,-17.933005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32343,NW_024059030.1,32343,36.834425,16.088775,-20.745650000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32352,NW_024059030.1,32352,40.25405,16.669225,-23.584825,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32355,NW_024059030.1,32355,62.426225,29.783949999999997,-32.642275000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32393,NW_024059030.1,32393,74.15372500000001,46.246325,-27.90740000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32396,NW_024059030.1,32396,75.44855000000001,47.71705,-27.73150000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32398,NW_024059030.1,32398,74.44297499999999,53.766850000000005,-20.676124999999985,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32449,NW_024059030.1,32449,80.407725,60.67945,-19.728274999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:32452,NW_024059030.1,32452,83.532375,68.295425,-15.236950000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:41204,NW_024059030.1,41204,92.46470000000001,72.5008,-19.96390000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:41207,NW_024059030.1,41207,91.08405000000002,71.519925,-19.56412500000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059030.1:41211,NW_024059030.1,41211,89.18055,69.920475,-19.260075,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059064.1:136127,NW_024059064.1,136127,12.202366666666668,31.924,19.72163333333333,3,4,0.0,0.04974599072150299,0.9266860194365075,True,False,hyper_siscowet
NW_024059066.1:17538,NW_024059066.1,17538,91.34165,75.493675,-15.847975000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059078.1:2958,NW_024059078.1,2958,8.88888,27.763125000000002,18.874245000000002,3,4,0.0,0.04767810313602185,0.9266860194365075,True,False,hyper_siscowet
NW_024059078.1:8115,NW_024059078.1,8115,43.333333333333336,63.0447,19.711366666666663,3,4,0.0,0.04974599072150299,0.9266860194365075,True,False,hyper_siscowet
NW_024059094.1:8159,NW_024059094.1,8159,57.064750000000004,25.910325,-31.154425000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059094.1:8242,NW_024059094.1,8242,49.172775,23.194274999999998,-25.978500000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059094.1:8279,NW_024059094.1,8279,45.483999999999995,21.664375,-23.819624999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059094.1:8359,NW_024059094.1,8359,45.51765,20.5160075,-25.001642500000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059119.1:523091,NW_024059119.1,523091,37.456275000000005,19.562424999999998,-17.893850000000008,4,4,15.5,0.042066412206780826,0.9266860194365075,True,False,hypo_siscowet
NW_024059119.1:523097,NW_024059119.1,523097,33.6592,17.267674999999997,-16.391525,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059119.1:523117,NW_024059119.1,523117,40.858275000000006,12.4246,-28.433675000000008,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059119.1:523530,NW_024059119.1,523530,44.921725,21.808275,-23.113450000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059119.1:523596,NW_024059119.1,523596,44.802625,22.483224999999997,-22.3194,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059127.1:20349,NW_024059127.1,20349,74.093,90.58442499999998,16.49142499999998,3,4,0.0,0.04974599072150299,0.9266860194365075,True,False,hyper_siscowet
NW_024059131.1:117903,NW_024059131.1,117903,40.30455,9.875527499999999,-30.429022500000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059167.1:33198,NW_024059167.1,33198,78.414275,63.39715,-15.017125,4,4,16.0,0.028429535998796527,0.9266860194365075,True,False,hypo_siscowet
NW_024059167.1:37028,NW_024059167.1,37028,90.06195,60.223175,-29.838775,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059167.1:39031,NW_024059167.1,39031,18.818375,2.7975825,-16.0207925,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059175.1:161558,NW_024059175.1,161558,77.22727499999999,60.9169,-16.310374999999993,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059175.1:162755,NW_024059175.1,162755,96.19252499999999,64.923075,-31.269449999999992,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059175.1:163410,NW_024059175.1,163410,90.46585,69.944,-20.52185,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059175.1:165261,NW_024059175.1,165261,96.770825,80.676475,-16.094350000000006,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059175.1:169414,NW_024059175.1,169414,95.089275,77.32963333333333,-17.759641666666667,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059175.1:59810,NW_024059175.1,59810,81.33333333333333,50.917125,-30.41620833333333,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059176.1:38413,NW_024059176.1,38413,88.333325,71.335475,-16.99785,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:25099,NW_024059195.1,25099,76.90362499999999,61.619074999999995,-15.284549999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:28047,NW_024059195.1,28047,33.3554,18.179775,-15.175625000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:28057,NW_024059195.1,28057,44.789825,25.409325000000003,-19.380499999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:29626,NW_024059195.1,29626,29.08005,13.1949,-15.88515,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:30826,NW_024059195.1,30826,41.14895,16.88835,-24.2606,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:33326,NW_024059195.1,33326,27.72225,8.2108525,-19.5113975,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:33346,NW_024059195.1,33346,55.891025,33.8405,-22.050525,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:36850,NW_024059195.1,36850,90.22017500000001,74.924175,-15.296000000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:5563,NW_024059195.1,5563,46.976175,21.225675000000003,-25.750499999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:5597,NW_024059195.1,5597,43.1571,23.4353,-19.721799999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:6163,NW_024059195.1,6163,57.69545000000001,29.668974999999996,-28.026475000000012,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:6197,NW_024059195.1,6197,65.116,31.496125,-33.619875,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:7994,NW_024059195.1,7994,41.369475,19.892375,-21.4771,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059195.1:8003,NW_024059195.1,8003,44.364225,19.879125000000002,-24.485099999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:12707,NW_024059200.1,12707,40.699749999999995,24.13805,-16.561699999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:12738,NW_024059200.1,12738,36.551300000000005,19.261375,-17.289925000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13294,NW_024059200.1,13294,44.28305,21.67155,-22.611500000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13755,NW_024059200.1,13755,51.702650000000006,26.43255,-25.270100000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13765,NW_024059200.1,13765,49.815675000000006,23.94125,-25.874425000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13786,NW_024059200.1,13786,43.622275,22.8086,-20.813675000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13796,NW_024059200.1,13796,54.2153,23.24575,-30.969549999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13842,NW_024059200.1,13842,51.7612,24.54145,-27.21975,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13876,NW_024059200.1,13876,51.55575,25.999375,-25.556375000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:13913,NW_024059200.1,13913,56.48757499999999,30.040950000000002,-26.44662499999999,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14208,NW_024059200.1,14208,75.621775,48.2142,-27.407575,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14442,NW_024059200.1,14442,59.539925000000004,33.762775000000005,-25.77715,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14476,NW_024059200.1,14476,61.49275,32.55535,-28.937400000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14513,NW_024059200.1,14513,60.238125,26.186125,-34.05199999999999,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14555,NW_024059200.1,14555,46.867999999999995,14.6275075,-32.240492499999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14586,NW_024059200.1,14586,47.425175,14.42314,-33.00203500000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14596,NW_024059200.1,14596,59.852775,17.87005,-41.982725,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14657,NW_024059200.1,14657,57.293425,23.504375,-33.78905,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14703,NW_024059200.1,14703,57.151175,29.332675000000005,-27.818499999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14737,NW_024059200.1,14737,54.282775,29.987125000000002,-24.29565,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:14847,NW_024059200.1,14847,37.61895,18.9247275,-18.6942225,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:15216,NW_024059200.1,15216,48.527525000000004,26.326449999999998,-22.201075000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:15303,NW_024059200.1,15303,51.067550000000004,26.80745,-24.260100000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:16226,NW_024059200.1,16226,39.19815,17.445175,-21.752975,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:16247,NW_024059200.1,16247,32.22765,14.4844925,-17.743157499999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:16303,NW_024059200.1,16303,47.51765,24.304975,-23.212675000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:16337,NW_024059200.1,16337,47.1938,25.044425,-22.149375000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:16657,NW_024059200.1,16657,44.621725,18.829025,-25.792699999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:16703,NW_024059200.1,16703,44.850075000000004,20.6431,-24.206975000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:17269,NW_024059200.1,17269,65.0155,46.303225,-18.712275000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:17626,NW_024059200.1,17626,40.61492500000001,21.14165,-19.473275000000008,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:17647,NW_024059200.1,17647,35.28082500000001,18.948025,-16.332800000000006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:17657,NW_024059200.1,17657,42.514275,23.750049999999998,-18.764225,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:17703,NW_024059200.1,17703,46.689525,25.304975,-21.384550000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:17737,NW_024059200.1,17737,48.069224999999996,23.884725,-24.184499999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:20107,NW_024059200.1,20107,21.449237500000002,5.2305075,-16.21873,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:20116,NW_024059200.1,20116,38.69365,12.77393,-25.919719999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:20126,NW_024059200.1,20126,35.098275,10.4164875,-24.6817875,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:2564,NW_024059200.1,2564,85.188975,65.885475,-19.3035,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:2574,NW_024059200.1,2574,83.883925,66.10865,-17.775275000000008,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:2580,NW_024059200.1,2580,88.778,73.23705,-15.54095000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:6027,NW_024059200.1,6027,83.645425,67.4106,-16.234825,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:6201,NW_024059200.1,6201,87.29339999999999,70.55902499999999,-16.734375,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:6222,NW_024059200.1,6222,88.17927499999999,72.223175,-15.956099999999992,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059200.1:6229,NW_024059200.1,6229,86.51554999999999,70.46270000000001,-16.052849999999978,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059226.1:831,NW_024059226.1,831,72.93462500000001,56.5844,-16.35022500000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:303779,NW_024059230.1,303779,50.114900000000006,29.3853,-20.729600000000005,4,4,15.5,0.042066412206780826,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:303904,NW_024059230.1,303904,51.3533,23.84615,-27.507149999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:303912,NW_024059230.1,303912,40.28845,13.804929999999999,-26.48352,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:304381,NW_024059230.1,304381,49.059475,23.2051,-25.854374999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:304389,NW_024059230.1,304389,46.527775,24.679475000000004,-21.848299999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:304423,NW_024059230.1,304423,56.14035,27.3451025,-28.7952475,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:359090,NW_024059230.1,359090,97.916675,77.13595,-20.780725000000004,4,4,16.0,0.026518721959430728,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:359118,NW_024059230.1,359118,98.91305,82.03125,-16.8818,4,4,16.0,0.026518721959430728,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:359133,NW_024059230.1,359133,100.0,84.86475,-15.13525,4,4,16.0,0.021070570134378658,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:560888,NW_024059230.1,560888,27.301566666666663,2.8726725,-24.428894166666662,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:569044,NW_024059230.1,569044,35.2299,9.6875,-25.5424,3,4,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:574588,NW_024059230.1,574588,79.69832500000001,95.5357,15.837374999999994,4,4,0.0,0.029401048190339642,0.9266860194365075,True,False,hyper_siscowet
NW_024059230.1:578728,NW_024059230.1,578728,77.10227499999999,54.38596666666666,-22.71630833333333,4,3,12.0,0.04767810313602185,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:637218,NW_024059230.1,637218,87.225275,66.81816666666667,-20.407108333333326,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:644259,NW_024059230.1,644259,55.934349999999995,30.121325000000002,-25.813024999999993,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:663312,NW_024059230.1,663312,25.921699999999998,1.9230775,-23.998622499999996,3,4,12.0,0.04359664488554136,0.9266860194365075,True,False,hypo_siscowet
NW_024059230.1:688234,NW_024059230.1,688234,20.461725,5.3125,-15.149225000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:10079,NW_024059240.1,10079,64.030175,39.37795,-24.652225,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:10879,NW_024059240.1,10879,64.435375,41.821250000000006,-22.614124999999987,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:10916,NW_024059240.1,10916,60.43085000000001,37.159075,-23.271775000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:10996,NW_024059240.1,10996,55.86815,31.389650000000003,-24.478499999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:11006,NW_024059240.1,11006,41.9437,21.258074999999998,-20.685625,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:11037,NW_024059240.1,11037,39.939575000000005,24.84205,-15.097525000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:11079,NW_024059240.1,11079,45.982875,26.333250000000003,-19.649624999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:11116,NW_024059240.1,11116,50.97725,28.749225000000003,-22.228024999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:11150,NW_024059240.1,11150,56.29367499999999,26.876775,-29.416899999999995,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:11196,NW_024059240.1,11196,54.1707,30.15005,-24.020649999999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:11237,NW_024059240.1,11237,55.605275,32.575599999999994,-23.029675000000005,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:12327,NW_024059240.1,12327,53.26225,31.1759,-22.086350000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:2880,NW_024059240.1,2880,89.856975,70.82034999999999,-19.036625000000015,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:29337,NW_024059240.1,29337,35.646275,17.44664,-18.199635000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:29346,NW_024059240.1,29346,35.079475,17.2198725,-17.8596025,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:29874,NW_024059240.1,29874,72.955175,46.895,-26.060174999999994,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:29895,NW_024059240.1,29895,70.1558,43.8268,-26.329,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:30049,NW_024059240.1,30049,37.87155,19.953200000000002,-17.918349999999997,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:30090,NW_024059240.1,30090,39.411725,19.5117775,-19.899947499999996,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32062,NW_024059240.1,32062,53.300425000000004,34.480575,-18.819850000000002,4,4,15.5,0.042066412206780826,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32104,NW_024059240.1,32104,58.798975,32.290175,-26.5088,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32141,NW_024059240.1,32141,63.407824999999995,28.5753,-34.832525,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32175,NW_024059240.1,32175,57.39105,26.83015,-30.5609,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32209,NW_024059240.1,32209,64.13385,32.837675000000004,-31.29617499999999,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32221,NW_024059240.1,32221,57.86125,28.619225,-29.242024999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32262,NW_024059240.1,32262,46.683175,22.863175,-23.82,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32341,NW_024059240.1,32341,56.04495,27.03895,-29.006,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32375,NW_024059240.1,32375,52.183825000000006,25.986775,-26.197050000000004,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32409,NW_024059240.1,32409,50.532824999999995,29.43756666666667,-21.095258333333327,4,3,12.0,0.04974599072150299,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:32421,NW_024059240.1,32421,57.955875000000006,28.400724999999998,-29.55515000000001,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:7360,NW_024059240.1,7360,70.5754,54.71084999999999,-15.864550000000008,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8068,NW_024059240.1,8068,79.154025,51.156175,-27.997850000000007,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8071,NW_024059240.1,8071,75.8623,48.957725,-26.904575,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8109,NW_024059240.1,8109,57.8661,33.238875,-24.627225000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8112,NW_024059240.1,8112,42.679125,19.572699999999998,-23.106425,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8121,NW_024059240.1,8121,38.896275,17.207025,-21.68925,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8129,NW_024059240.1,8129,26.2716,8.14907,-18.122529999999998,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8139,NW_024059240.1,8139,29.1252,12.427677499999998,-16.6975225,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8430,NW_024059240.1,8430,39.691625,23.1576,-16.534025000000003,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8471,NW_024059240.1,8471,66.103875,41.6616,-24.442275000000002,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8504,NW_024059240.1,8504,79.21685,51.681175,-27.53567499999999,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8515,NW_024059240.1,8515,86.422575,61.506924999999995,-24.91565,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8540,NW_024059240.1,8540,89.834625,63.69995,-26.134675,4,4,16.0,0.029401048190339642,0.9266860194365075,True,False,hypo_siscowet
NW_024059240.1:8649,NW_024059240.1,8649,75.40462500000001,50.802899999999994,-24.601725000000016,4,4,16.0,0.02857142857142857,0.9266860194365075,True,False,hypo_siscowet
