comparison	block	n_anchors	chr_a	chr_b	orientation	anchor_idx_a	anchor_idx_b	gene_a	gene_b	evalue	chr_a_check	pos_a	chr_b_check	pos_b	chr_pair
reference_vs_lean	688	7	lnptg001469l1	rfNW0240590531	minus	688	2	ln_gene-LOC120038521	rf_gene-LOC120038521	1e-100	lnptg001469l1	212308.5	rfNW0240590531	84439	lnptg001469l1 | rfNW0240590531
reference_vs_lean	688	7	lnptg001469l1	rfNW0240590531	minus	688	3	ln_gene-LOC120038523	rf_gene-LOC120038523	1e-100	lnptg001469l1	245058	rfNW0240590531	52985.5	lnptg001469l1 | rfNW0240590531
reference_vs_lean	688	7	lnptg001469l1	rfNW0240590531	minus	688	4	ln_gene-LOC120038525	rf_gene-LOC120038525	1e-100	lnptg001469l1	260193.5	rfNW0240590531	37850	lnptg001469l1 | rfNW0240590531
reference_vs_lean	688	7	lnptg001469l1	rfNW0240590531	minus	688	5	ln_gene-LOC120038524	rf_gene-LOC120038524	1e-100	lnptg001469l1	268957	rfNW0240590531	29074.5	lnptg001469l1 | rfNW0240590531
reference_vs_lean	688	7	lnptg001469l1	rfNW0240590531	minus	688	6	ln_gene-LOC120038519	rf_gene-LOC120038519	1e-100	lnptg001469l1	366577.5	rfNW0240590531	11480	lnptg001469l1 | rfNW0240590531
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	0	ln_gene-LOC120023140	rf_gene-LOC120023140	1e-100	lnptg001475l1	247533	rfNC0523341	46703428.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	1	ln_gene-LOC120023596	rf_gene-LOC120023596	1e-100	lnptg001475l1	252360	rfNC0523341	46698601.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	2	ln_gene-LOC120023594	rf_gene-LOC120023594	1e-100	lnptg001475l1	269228.5	rfNC0523341	46683556	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	3	ln_gene-LOC120023130	rf_gene-LOC120023130	1e-100	lnptg001475l1	286610	rfNC0523341	46671428.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	4	ln_gene-LOC120023217	rf_gene-LOC120023217	1e-100	lnptg001475l1	316922.5	rfNC0523341	46640159	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	5	ln_gene-LOC120023379	rf_gene-LOC120023379	1e-100	lnptg001475l1	386655	rfNC0523341	46569458	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	6	ln_gene-LOC120023609	rf_gene-LOC120023609	1e-100	lnptg001475l1	408345.5	rfNC0523341	46547767.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	7	ln_gene-LOC120023608	rf_gene-LOC120023608	1e-100	lnptg001475l1	425713.5	rfNC0523341	46529923.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	8	ln_gene-LOC120023695	rf_gene-LOC120023695	1e-100	lnptg001475l1	443272.5	rfNC0523341	46511882	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	9	ln_gene-LOC120023632	rf_gene-LOC120023632	1e-100	lnptg001475l1	461707.5	rfNC0523341	46493476	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	10	ln_gene-LOC120023856	rf_gene-LOC120023856	1e-100	lnptg001475l1	473326	rfNC0523341	46482319.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	11	ln_gene-LOC120023084	rf_gene-LOC120023084	1e-100	lnptg001475l1	815654	rfNC0523341	46084939.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	12	ln_gene-tpp1	rf_gene-tpp1	1e-100	lnptg001475l1	916625.5	rfNC0523341	45993223.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	13	ln_gene-LOC120023621	rf_gene-LOC120023621	1e-100	lnptg001475l1	926805.5	rfNC0523341	45982384	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	14	ln_gene-LOC120023501	rf_gene-LOC120023501	1e-100	lnptg001475l1	946055.5	rfNC0523341	45963124.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	15	ln_gene-evla	rf_gene-evla	1e-100	lnptg001475l1	1016604	rfNC0523341	45897360	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	16	ln_gene-LOC120023675	rf_gene-LOC120023675	1e-100	lnptg001475l1	1081585	rfNC0523341	45831747.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	17	ln_gene-LOC120023375	rf_gene-LOC120023375	1e-100	lnptg001475l1	1210715.5	rfNC0523341	45702609	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	18	ln_gene-pcmtl	rf_gene-pcmtl	1e-100	lnptg001475l1	1243647.5	rfNC0523341	45669677	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	19	ln_gene-ccdc32	rf_gene-ccdc32	1e-100	lnptg001475l1	1251208.5	rfNC0523341	45662112	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	20	ln_gene-LOC120023801	rf_gene-LOC120023801	1e-100	lnptg001475l1	1518398	rfNC0523341	45393838.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	21	ln_gene-LOC120023372	rf_gene-LOC120023372	1e-100	lnptg001475l1	1963302.5	rfNC0523341	44952091	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	22	ln_gene-LOC120023371	rf_gene-LOC120023371	1e-100	lnptg001475l1	2023487	rfNC0523341	44892931	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	23	ln_gene-rtraf	rf_gene-rtraf	1e-100	lnptg001475l1	2078028.5	rfNC0523341	44839504	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	24	ln_gene-nid2a	rf_gene-nid2a	1e-100	lnptg001475l1	2145133	rfNC0523341	44773192.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	25	ln_gene-ptger2a	rf_gene-ptger2a	1e-100	lnptg001475l1	2257875	rfNC0523341	44660012.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	26	ln_gene-LOC120023553	rf_gene-LOC120023553	1e-100	lnptg001475l1	2423253	rfNC0523341	44495307	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	27	ln_gene-ero1a	rf_gene-ero1a	1e-100	lnptg001475l1	2472834.5	rfNC0523341	44446121	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	28	ln_gene-LOC120023708	rf_gene-LOC120023708	1e-100	lnptg001475l1	2500786	rfNC0523341	44418163.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	29	ln_gene-LOC120023707	rf_gene-LOC120023707	1e-100	lnptg001475l1	2562426.5	rfNC0523341	44364397.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	30	ln_gene-LOC120023523	rf_gene-LOC120023523	1e-100	lnptg001475l1	2641480.5	rfNC0523341	44293188.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	31	ln_gene-LOC120023069	rf_gene-LOC120023069	1e-100	lnptg001475l1	2714004.5	rfNC0523341	44220631	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	32	ln_gene-gnpnat1	rf_gene-gnpnat1	1e-100	lnptg001475l1	2803467	rfNC0523341	44141700	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	33	ln_gene-LOC120023841	rf_gene-LOC120023841	1e-100	lnptg001475l1	2815614	rfNC0523341	44129584.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	34	ln_gene-LOC120023843	rf_gene-LOC120023843	1e-100	lnptg001475l1	2829351	rfNC0523341	44114371.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	35	ln_gene-LOC120023422	rf_gene-LOC120023422	1e-100	lnptg001475l1	2839911	rfNC0523341	44102336.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	36	ln_gene-fosl2	rf_gene-fosl2	1e-100	lnptg001475l1	2849448	rfNC0523341	44092829.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	37	ln_gene-babam2	rf_gene-babam2	1e-100	lnptg001475l1	2990672.5	rfNC0523341	43952774.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	38	ln_gene-rbks	rf_gene-rbks	1e-100	lnptg001475l1	3130325	rfNC0523341	43814899.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	39	ln_gene-mrpl33	rf_gene-mrpl33	1e-100	lnptg001475l1	3169681.5	rfNC0523341	43775844	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	40	ln_gene-si:dkey-16j16.4	rf_gene-si:dkey-16j16.4	1e-100	lnptg001475l1	3248299	rfNC0523341	43697350.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	41	ln_gene-LOC120023680	rf_gene-LOC120023680	1e-100	lnptg001475l1	3291399.5	rfNC0523341	43654320	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	42	ln_gene-supt7l	rf_gene-supt7l	1e-100	lnptg001475l1	3306977	rfNC0523341	43638741.5	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	43	ln_gene-LOC120023368	rf_gene-LOC120023368	1e-100	lnptg001475l1	3984021.5	rfNC0523341	42980107	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	44	ln_gene-LOC120023367	rf_gene-LOC120023367	1e-100	lnptg001475l1	4127019.5	rfNC0523341	42837111	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	45	ln_gene-LOC120023150	rf_gene-LOC120023150	1e-100	lnptg001475l1	4194534.5	rfNC0523341	42770017	lnptg001475l1 | rfNC0523341
reference_vs_lean	689	47	lnptg001475l1	rfNC0523341	minus	689	46	ln_gene-alk	rf_gene-alk	1e-100	lnptg001475l1	4311902.5	rfNC0523341	42646005	lnptg001475l1 | rfNC0523341
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	0	ln_gene-LOC120020533_1	rf_gene-LOC120020533	1e-100	lnptg001479l1	47581	rfNC0523311	3145771.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	1	ln_gene-capn10	rf_gene-capn10	1e-100	lnptg001479l1	73826.5	rfNC0523311	3125087	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	2	ln_gene-eif4e2	rf_gene-eif4e2	1e-100	lnptg001479l1	88837.5	rfNC0523311	3110086.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	3	ln_gene-LOC120019998	rf_gene-LOC120019998	1e-100	lnptg001479l1	97413.5	rfNC0523311	3101515	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	4	ln_gene-LOC120020201	rf_gene-LOC120020201	1e-100	lnptg001479l1	134128.5	rfNC0523311	3059316	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	5	ln_gene-vwa5b2	rf_gene-vwa5b2	1e-100	lnptg001479l1	185932.5	rfNC0523311	3004863.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	6	ln_gene-alg3	rf_gene-alg3	1e-100	lnptg001479l1	199783.5	rfNC0523311	2991030.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	7	ln_gene-mul1a	rf_gene-mul1a	1e-100	lnptg001479l1	208646	rfNC0523311	2982171.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	8	ln_gene-LOC120019819	rf_gene-LOC120019819	1e-100	lnptg001479l1	218296	rfNC0523311	2972506.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	9	ln_gene-yeats2	rf_gene-yeats2	1e-100	lnptg001479l1	560862	rfNC0523311	2630696.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	10	ln_gene-LOC120020119	rf_gene-LOC120020119	1e-100	lnptg001479l1	626435.5	rfNC0523311	2566698	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	11	ln_gene-LOC120020517	rf_gene-LOC120020517	1e-100	lnptg001479l1	748911	rfNC0523311	2449414.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	12	ln_gene-LOC120020118	rf_gene-LOC120020118	1e-100	lnptg001479l1	865096	rfNC0523311	2331492.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	13	ln_gene-LOC120020117	rf_gene-LOC120020117	1e-100	lnptg001479l1	941001	rfNC0523311	2255653.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	14	ln_gene-LOC120020116	rf_gene-LOC120020116	1e-100	lnptg001479l1	1010193.5	rfNC0523311	2186531	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	15	ln_gene-LOC120020115	rf_gene-LOC120020115	1e-100	lnptg001479l1	1022929	rfNC0523311	2173802	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	16	ln_gene-LOC120020279	rf_gene-LOC120020279	1e-100	lnptg001479l1	1033915.5	rfNC0523311	2162821	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	17	ln_gene-ap1s3b	rf_gene-ap1s3b	1e-100	lnptg001479l1	1047384.5	rfNC0523311	2149353.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	18	ln_gene-scg2b	rf_gene-scg2b	1e-100	lnptg001479l1	1056237.5	rfNC0523311	2140502	lnptg001479l1 | rfNC0523311
reference_vs_lean	690	20	lnptg001479l1	rfNC0523311	minus	690	19	ln_gene-LOC120020111	rf_gene-LOC120020111	1e-100	lnptg001479l1	1122341	rfNC0523311	2074338.5	lnptg001479l1 | rfNC0523311
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	0	ln_gene-LOC120044039	rf_gene-LOC120044039	1e-100	lnptg001480l1	88999.5	rfNC0523071	42293112	lnptg001480l1 | rfNC0523071
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	1	ln_gene-ascc2	rf_gene-ascc2	1e-100	lnptg001480l1	167845	rfNC0523071	42371941.5	lnptg001480l1 | rfNC0523071
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	2	ln_gene-rnf215	rf_gene-rnf215	1e-100	lnptg001480l1	179046	rfNC0523071	42383143.5	lnptg001480l1 | rfNC0523071
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	3	ln_gene-LOC120044095	rf_gene-LOC120044095	1e-100	lnptg001480l1	207638	rfNC0523071	42411634.5	lnptg001480l1 | rfNC0523071
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	4	ln_gene-LOC120051728	rf_gene-LOC120051728	1e-100	lnptg001480l1	238071.5	rfNC0523071	42441966	lnptg001480l1 | rfNC0523071
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	5	ln_gene-msh3	rf_gene-msh3	1e-100	lnptg001480l1	306706	rfNC0523071	42509829.5	lnptg001480l1 | rfNC0523071
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	6	ln_gene-LOC120044150	rf_gene-LOC120044150	1e-100	lnptg001480l1	282409.5	rfNC0523071	42485582.5	lnptg001480l1 | rfNC0523071
reference_vs_lean	691	8	lnptg001480l1	rfNC0523071	plus	691	7	ln_gene-rasgrf2b	rf_gene-rasgrf2b	1e-100	lnptg001480l1	495939.5	rfNC0523071	42698090.5	lnptg001480l1 | rfNC0523071
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	0	ln_gene-LOC120021737_1	rf_gene-LOC120021737	1e-100	lnptg001483l1	4767	rfNC0523321	17424972.5	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	1	ln_gene-LOC120021708	rf_gene-LOC120021708	1e-100	lnptg001483l1	16675.5	rfNC0523321	17436880.5	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	2	ln_gene-LOC120021238	rf_gene-LOC120021238	1e-100	lnptg001483l1	20238.5	rfNC0523321	17440445	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	3	ln_gene-LOC120021239	rf_gene-LOC120021239	1e-100	lnptg001483l1	25021.5	rfNC0523321	17445227.5	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	4	ln_gene-LOC120021252	rf_gene-LOC120021252	1e-100	lnptg001483l1	57286.5	rfNC0523321	17477497	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	5	ln_gene-LOC120021897	rf_gene-LOC120021897	1e-100	lnptg001483l1	152172.5	rfNC0523321	17572491.5	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	6	ln_gene-LOC120021218	rf_gene-LOC120021218	1e-100	lnptg001483l1	352302.5	rfNC0523321	17772824.5	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	7	ln_gene-LOC120021824	rf_gene-LOC120021824	1e-100	lnptg001483l1	886059.5	rfNC0523321	18308165	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	8	ln_gene-LOC120020973	rf_gene-LOC120020973	1e-100	lnptg001483l1	974824	rfNC0523321	18396896.5	lnptg001483l1 | rfNC0523321
reference_vs_lean	692	10	lnptg001483l1	rfNC0523321	plus	692	9	ln_gene-si:dkey-1d7.3	rf_gene-si:dkey-1d7.3	1e-100	lnptg001483l1	1030247.5	rfNC0523321	18452309	lnptg001483l1 | rfNC0523321
reference_vs_lean	693	7	lnptg001486l1	rfNC0523101	plus	693	0	ln_gene-LOC120045823	rf_gene-LOC120045823	1e-100	lnptg001486l1	259273	rfNC0523101	30246202	lnptg001486l1 | rfNC0523101
reference_vs_lean	693	7	lnptg001486l1	rfNC0523101	plus	693	1	ln_gene-LOC120046433	rf_gene-LOC120046433	1e-100	lnptg001486l1	665525.5	rfNC0523101	30639163	lnptg001486l1 | rfNC0523101
reference_vs_lean	693	7	lnptg001486l1	rfNC0523101	plus	693	2	ln_gene-LOC120046434	rf_gene-LOC120046434	1e-100	lnptg001486l1	597429.5	rfNC0523101	30579563	lnptg001486l1 | rfNC0523101
reference_vs_lean	693	7	lnptg001486l1	rfNC0523101	plus	693	3	ln_gene-LOC120046435	rf_gene-LOC120046435	1e-100	lnptg001486l1	1012001.5	rfNC0523101	30983565	lnptg001486l1 | rfNC0523101
reference_vs_lean	693	7	lnptg001486l1	rfNC0523101	plus	693	4	ln_gene-LOC120045825	rf_gene-LOC120045825	1e-100	lnptg001486l1	1126395.5	rfNC0523101	31098002	lnptg001486l1 | rfNC0523101
reference_vs_lean	693	7	lnptg001486l1	rfNC0523101	plus	693	5	ln_gene-LOC120045826	rf_gene-LOC120045826	1e-100	lnptg001486l1	1191605	rfNC0523101	31163177	lnptg001486l1 | rfNC0523101
reference_vs_lean	693	7	lnptg001486l1	rfNC0523101	plus	693	6	ln_gene-LOC120045573	rf_gene-LOC120045573	1e-100	lnptg001486l1	1259694.5	rfNC0523101	31230967.5	lnptg001486l1 | rfNC0523101
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	0	ln_gene-LOC120021010	rf_gene-LOC120021010	1e-100	lnptg001490l1	28875	rfNC0523321	24253968.5	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	1	ln_gene-LOC120021011	rf_gene-LOC120021011	1e-100	lnptg001490l1	198504	rfNC0523321	24425967.5	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	2	ln_gene-LOC120021802	rf_gene-LOC120021802	1e-100	lnptg001490l1	339169.5	rfNC0523321	24572849	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	3	ln_gene-LOC120021012	rf_gene-LOC120021012	1e-100	lnptg001490l1	361989	rfNC0523321	24595664.5	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	4	ln_gene-LOC120021013	rf_gene-LOC120021013	1e-100	lnptg001490l1	375037.5	rfNC0523321	24608711	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	5	ln_gene-LOC120021015	rf_gene-LOC120021015	1e-100	lnptg001490l1	431647	rfNC0523321	24665324.5	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	6	ln_gene-LOC120021758	rf_gene-LOC120021758	1e-100	lnptg001490l1	471634	rfNC0523321	24705361.5	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	7	ln_gene-LOC120021285	rf_gene-LOC120021285	1e-100	lnptg001490l1	498005	rfNC0523321	24731742	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	8	ln_gene-LOC120021484	rf_gene-LOC120021484	1e-100	lnptg001490l1	512584	rfNC0523321	24745434.5	lnptg001490l1 | rfNC0523321
reference_vs_lean	694	10	lnptg001490l1	rfNC0523321	plus	694	9	ln_gene-LOC120021016	rf_gene-LOC120021016	1e-100	lnptg001490l1	1108632	rfNC0523321	25344524	lnptg001490l1 | rfNC0523321
reference_vs_lean	695	7	lnptg001491l1	rfNC0523191	minus	695	0	ln_gene-LOC120057746	rf_gene-LOC120057746	1e-100	lnptg001491l1	126424	rfNC0523191	8574617.5	lnptg001491l1 | rfNC0523191
reference_vs_lean	695	7	lnptg001491l1	rfNC0523191	minus	695	1	ln_gene-LOC120057745	rf_gene-LOC120057745	1e-100	lnptg001491l1	197633	rfNC0523191	8503351.5	lnptg001491l1 | rfNC0523191
reference_vs_lean	695	7	lnptg001491l1	rfNC0523191	minus	695	2	ln_gene-LOC120058199	rf_gene-LOC120058199	1e-100	lnptg001491l1	497248	rfNC0523191	8198716	lnptg001491l1 | rfNC0523191
reference_vs_lean	695	7	lnptg001491l1	rfNC0523191	minus	695	3	ln_gene-LOC120058198	rf_gene-LOC120058198	1e-100	lnptg001491l1	527581.5	rfNC0523191	8168362	lnptg001491l1 | rfNC0523191
reference_vs_lean	695	7	lnptg001491l1	rfNC0523191	minus	695	4	ln_gene-LOC120057744	rf_gene-LOC120057744	1e-100	lnptg001491l1	548618	rfNC0523191	8147330	lnptg001491l1 | rfNC0523191
reference_vs_lean	695	7	lnptg001491l1	rfNC0523191	minus	695	5	ln_gene-LOC120057743	rf_gene-LOC120057743	1e-100	lnptg001491l1	812627.5	rfNC0523191	7881379.5	lnptg001491l1 | rfNC0523191
reference_vs_lean	695	7	lnptg001491l1	rfNC0523191	minus	695	6	ln_gene-LOC120057838	rf_gene-LOC120057838	1e-100	lnptg001491l1	915771.5	rfNC0523191	7777500	lnptg001491l1 | rfNC0523191
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	0	ln_gene-LOC120055996	rf_gene-LOC120055996	1e-100	lnptg001493l1	117666	rfNC0523171	30337605	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	1	ln_gene-LOC120055994	rf_gene-LOC120055994	1e-100	lnptg001493l1	182703	rfNC0523171	30272632.5	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	2	ln_gene-LOC120055993	rf_gene-LOC120055993	1e-100	lnptg001493l1	219408	rfNC0523171	30235928.5	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	3	ln_gene-LOC120055992	rf_gene-LOC120055992	1e-100	lnptg001493l1	284149.5	rfNC0523171	30173010	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	4	ln_gene-LOC120055991	rf_gene-LOC120055991	1e-100	lnptg001493l1	362895	rfNC0523171	30094539.5	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	5	ln_gene-LOC120055333	rf_gene-LOC120055333	1e-100	lnptg001493l1	432856.5	rfNC0523171	30024577	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	6	ln_gene-LOC120055332	rf_gene-LOC120055332	1e-100	lnptg001493l1	499959.5	rfNC0523171	29957442	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	7	ln_gene-LOC120055990	rf_gene-LOC120055990	1e-100	lnptg001493l1	528418	rfNC0523171	29929011	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	8	ln_gene-LOC120055988	rf_gene-LOC120055988	1e-100	lnptg001493l1	628049	rfNC0523171	29826567.5	lnptg001493l1 | rfNC0523171
reference_vs_lean	696	39	lnptg001493l1	rfNC0523171	minus	696	9	ln_gene-LOC120055987	rf_gene-LOC120055987	1e-100	lnptg001493l1	675062	rfNC0523171	29781017.5	lnptg001493l1 | rfNC0523171
