comparison	block	n_anchors	chr_a	chr_b	orientation	anchor_idx_a	anchor_idx_b	gene_a	gene_b	evalue	chr_a_check	pos_a	chr_b_check	pos_b	chr_pair
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	17	ln_gene-trnam-cau-7_4	si_gene-trnam-cau-7_15	1e-100	lnptg001916l1	192461	siptg003449l1	407186	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	18	ln_gene-trnam-cau-4_22	si_gene-trnam-cau-4_4	1e-100	lnptg001916l1	196616	siptg003449l1	407463	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	19	ln_gene-trnam-cau-36_12	si_gene-trnam-cau-36_3	1e-100	lnptg001916l1	197182	siptg003449l1	408029	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	20	ln_gene-trnam-cau-7_23	si_gene-trnam-cau-7_14	1e-100	lnptg001916l1	198579	siptg003449l1	413605	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	21	ln_gene-trnam-cau-4_4	si_gene-trnam-cau-4_20	1e-100	lnptg001916l1	199976	siptg003449l1	418343	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	22	ln_gene-trnam-cau-35_7	si_gene-trnam-cau-35_10	1e-100	lnptg001916l1	202210	siptg003449l1	418626	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	23	ln_gene-trnam-cau-5_25	si_gene-trnam-cau-5_6	1e-100	lnptg001916l1	206383	siptg003449l1	420294	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	24	ln_gene-trnam-cau-3_29	si_gene-trnam-cau-3_34	1e-100	lnptg001916l1	208051	siptg003449l1	421408	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	25	ln_gene-trnam-cau-18_11	si_gene-trnam-cau-18_15	1e-100	lnptg001916l1	209731	siptg003449l1	421691	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	26	ln_gene-trnam-cau_5	si_gene-trnam-cau_33	1e-100	lnptg001916l1	213627	siptg003449l1	421974	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	27	ln_gene-trnam-cau-26_11	si_gene-trnam-cau-26_3	1e-100	lnptg001916l1	215018	siptg003449l1	426990	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	28	ln_gene-trnam-cau-5_32	si_gene-trnam-cau-5_24	1e-100	lnptg001916l1	215849	siptg003449l1	428387	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	29	ln_gene-trnam-cau-17_32	si_gene-trnam-cau-17_7	1e-100	lnptg001916l1	222521	siptg003449l1	429495	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	30	ln_gene-trnam-cau-6_24	si_gene-trnam-cau-6_31	1e-100	lnptg001916l1	222804	siptg003449l1	436451	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	31	ln_gene-trnam-cau-19_18	si_gene-trnam-cau-19_21	1e-100	lnptg001916l1	231884	siptg003449l1	438392	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	32	ln_gene-trnam-cau-7_27	si_gene-trnam-cau-7_12	1e-100	lnptg001916l1	253935	siptg003449l1	443957	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	33	ln_gene-trnam-cau-17_8	si_gene-trnam-cau-17_9	1e-100	lnptg001916l1	257295	siptg003449l1	445065	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	34	ln_gene-trnam-cau-33_1	si_gene-trnam-cau-33_4	1e-100	lnptg001916l1	259535	siptg003449l1	454533	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	35	ln_gene-trnam-cau-19_13	si_gene-trnam-cau-19_17	1e-100	lnptg001916l1	263430	siptg003449l1	457602	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	36	ln_gene-trnam-cau_28	si_gene-trnam-cau_1	1e-100	lnptg001916l1	266787	siptg003449l1	465172	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	37	ln_gene-trnam-cau-7_2	si_gene-trnam-cau-7_1	1e-100	lnptg001916l1	269852	siptg003449l1	488984	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	38	ln_gene-trnam-cau-36_7	si_gene-trnam-cau-36_5	1e-100	lnptg001916l1	272905	siptg003449l1	497083	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1642	40	lnptg001916l1	siptg003449l1	plus	1642	39	ln_gene-trnam-cau-2_23	si_gene-trnam-cau-2_9	1e-100	lnptg001916l1	273460	siptg003449l1	498489	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	0	ln_gene-trnam-cau-4_8	si_gene-trnam-cau-4_39	1e-100	lnptg001916l1	13196	siptg003449l1	520675	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	1	ln_gene-trnam-cau_24	si_gene-trnam-cau_44	1e-100	lnptg001916l1	14867	siptg003449l1	529426	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	2	ln_gene-trnam-cau-5_12	si_gene-trnam-cau-5_17	1e-100	lnptg001916l1	16542	siptg003449l1	533803	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	3	ln_gene-trnam-cau-35_5	si_gene-trnam-cau-35_11	1e-100	lnptg001916l1	26597	siptg003449l1	544915	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	4	ln_gene-trnam-cau-41_4	si_gene-trnam-cau-41_4	1e-100	lnptg001916l1	27436	siptg003449l1	546692	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	5	ln_gene-trnam-cau-6_28	si_gene-trnam-cau-6_34	1e-100	lnptg001916l1	37523	siptg003449l1	550978	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	6	ln_gene-trnam-cau-27_8	si_gene-trnam-cau-27_13	1e-100	lnptg001916l1	39208	siptg003449l1	566110	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	7	ln_gene-trnam-cau-6_25	si_gene-trnam-cau-6_26	1e-100	lnptg001916l1	41435	siptg003449l1	588083	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	8	ln_gene-trnar-ccu-22_13	si_gene-trnar-ccu-22_8	1e-100	lnptg001916l1	43884.5	siptg003449l1	597125.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	9	ln_gene-trnam-cau-4_13	si_gene-trnam-cau-4_9	1e-100	lnptg001916l1	44802	siptg003449l1	610208	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	10	ln_gene-trnar-ccu-14_14	si_gene-trnar-ccu-14_26	1e-100	lnptg001916l1	46117.5	siptg003449l1	611873.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	11	ln_gene-trnam-cau-10_10	si_gene-trnam-cau-10_19	1e-100	lnptg001916l1	47035	siptg003449l1	615169	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	12	ln_gene-trnam-cau-7_26	si_gene-trnam-cau-7_34	1e-100	lnptg001916l1	47590	siptg003449l1	623394	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	13	ln_gene-trnam-cau-3_6	si_gene-trnam-cau-3_2	1e-100	lnptg001916l1	48988	siptg003449l1	629635	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	14	ln_gene-trnam-cau-2_29	si_gene-trnam-cau-2_32	1e-100	lnptg001916l1	49836	siptg003449l1	641486	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	15	ln_gene-trnam-cau-44_1	si_gene-trnam-cau-44_8	1e-100	lnptg001916l1	51792	siptg003449l1	645138	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	16	ln_gene-trnam-cau-4_20	si_gene-trnam-cau-4_35	1e-100	lnptg001916l1	52077	siptg003449l1	649986	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	17	ln_gene-trnam-cau-7_14	si_gene-trnam-cau-7_30	1e-100	lnptg001916l1	52640	siptg003449l1	653713	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	18	ln_gene-trnam-cau-5_11	si_gene-trnam-cau-5_33	1e-100	lnptg001916l1	54595	siptg003449l1	660460	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	19	ln_gene-trnam-cau_20	si_gene-trnam-cau_3	1e-100	lnptg001916l1	58516	siptg003449l1	660738	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	20	ln_gene-trnam-cau-4_32	si_gene-trnam-cau-4_7	1e-100	lnptg001916l1	61309	siptg003449l1	666182	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	21	ln_gene-trnam-cau-7_12	si_gene-trnam-cau-7_31	1e-100	lnptg001916l1	63546	siptg003449l1	667972	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	22	ln_gene-trnar-ccu-14_26	si_gene-trnar-ccu-14_5	1e-100	lnptg001916l1	64859.5	siptg003449l1	672173.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	23	ln_gene-trnar-ccu-22_8	si_gene-trnar-ccu-22_18	1e-100	lnptg001916l1	69348.5	siptg003449l1	674236.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	24	ln_gene-trnar-ccu-14_18	si_gene-trnar-ccu-14_10	1e-100	lnptg001916l1	78854.5	siptg003449l1	676020.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	25	ln_gene-trnam-cau-6_6	si_gene-trnam-cau-6_30	1e-100	lnptg001916l1	79488	siptg003449l1	676504	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	26	ln_gene-trnam-cau-3_24	si_gene-trnam-cau-3_35	1e-100	lnptg001916l1	82282	siptg003449l1	679130	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	27	ln_gene-trnam-cau_37	si_gene-trnam-cau_34	1e-100	lnptg001916l1	83128	siptg003449l1	683064	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	28	ln_gene-trnam-cau-6_3	si_gene-trnam-cau-6_32	1e-100	lnptg001916l1	86202	siptg003449l1	687553	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	29	ln_gene-trnar-ccu-22_11	si_gene-trnar-ccu-22_19	1e-100	lnptg001916l1	88353.5	siptg003449l1	688664.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	30	ln_gene-trnam-cau-4_24	si_gene-trnam-cau-4_41	1e-100	lnptg001916l1	89279	siptg003449l1	689902	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	31	ln_gene-trnam-cau_23	si_gene-trnam-cau_13	1e-100	lnptg001916l1	92644	siptg003449l1	694810	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	32	ln_gene-trnam-cau-20_16	si_gene-trnam-cau-20_8	1e-100	lnptg001916l1	97963	siptg003449l1	699441	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	33	ln_gene-trnar-ccu-13_23	si_gene-trnar-ccu-13_32	1e-100	lnptg001916l1	99282.5	siptg003449l1	702206.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	34	ln_gene-trnam-cau-19_10	si_gene-trnam-cau-19_4	1e-100	lnptg001916l1	104106	siptg003449l1	703436	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	35	ln_gene-trnam-cau-35_3	si_gene-trnam-cau-35_1	1e-100	lnptg001916l1	124785	siptg003449l1	704822	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	36	ln_gene-trnam-cau-4_19	si_gene-trnam-cau-4_22	1e-100	lnptg001916l1	138440	siptg003449l1	711050	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	37	ln_gene-trnam-cau_6	si_gene-trnam-cau_8	1e-100	lnptg001916l1	140943	siptg003449l1	717580	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	38	ln_gene-trnam-cau-3_33	si_gene-trnam-cau-3_11	1e-100	lnptg001916l1	141502	siptg003449l1	717864	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	39	ln_gene-trnam-cau_41	si_gene-trnam-cau_38	1e-100	lnptg001916l1	146530	siptg003449l1	720386	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	40	ln_gene-trnar-ccu-14_21	si_gene-trnar-ccu-14	1e-100	lnptg001916l1	148130.5	siptg003449l1	737085.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	41	ln_gene-trnam-cau-3_1	si_gene-trnam-cau-3_18	1e-100	lnptg001916l1	166027	siptg003449l1	746897	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1643	43	lnptg001916l1	siptg003449l1	plus	1643	42	ln_gene-trnam-cau-20_12	si_gene-trnam-cau-20_22	1e-100	lnptg001916l1	169640	siptg003449l1	753859	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	0	ln_gene-trnas-aga_18	si_gene-trnas-aga_11	1e-100	lnptg001916l1	472653	siptg003449l1	15148	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	1	ln_gene-trnas-aga_26	si_gene-trnas-aga_6	1e-100	lnptg001916l1	492424	siptg003449l1	24058	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	2	ln_gene-trnal-cag-6_3	si_gene-trnal-cag-6_3	1e-100	lnptg001916l1	511141.5	siptg003449l1	37115.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	3	ln_gene-trnal-cag-2_13	si_gene-trnal-cag-2_3	1e-100	lnptg001916l1	518261.5	siptg003449l1	43432.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	4	ln_gene-trnas-aga-9_8	si_gene-trnas-aga-9_15	1e-100	lnptg001916l1	530314	siptg003449l1	43810	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	5	ln_gene-trnal-cag-11_19	si_gene-trnal-cag-11_3	1e-100	lnptg001916l1	534251.5	siptg003449l1	45212.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	6	ln_gene-trnas-aga_30	si_gene-trnas-aga_3	1e-100	lnptg001916l1	540994	siptg003449l1	50924	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	7	ln_gene-trnal-cag-12_1	si_gene-trnal-cag-12_6	1e-100	lnptg001916l1	548485.5	siptg003449l1	59430.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	8	ln_gene-trnal-cag-11_8	si_gene-trnal-cag-11_8	1e-100	lnptg001916l1	561923.5	siptg003449l1	61210.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	9	ln_gene-trnal-cag-13_7	si_gene-trnal-cag-13_3	1e-100	lnptg001916l1	570811.5	siptg003449l1	64770.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	10	ln_gene-trnal-cag-2_22	si_gene-trnal-cag-2_22	1e-100	lnptg001916l1	577931.5	siptg003449l1	70110.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	11	ln_gene-trnal-cag-11_18	si_gene-trnal-cag-11_11	1e-100	lnptg001916l1	606443.5	siptg003449l1	77221.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	12	ln_gene-trnas-aga_33	si_gene-trnas-aga_12	1e-100	lnptg001916l1	620308	siptg003449l1	84705	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	13	ln_gene-trnal-cag-2_16	si_gene-trnal-cag-2_12	1e-100	lnptg001916l1	626027.5	siptg003449l1	86107.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	14	ln_gene-trnas-aga-2_13	si_gene-trnas-aga-2_8	1e-100	lnptg001916l1	648790	siptg003449l1	96560	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	15	ln_gene-trnal-cag-11_17	si_gene-trnal-cag-11_6	1e-100	lnptg001916l1	665194.5	siptg003449l1	101504.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	16	ln_gene-trnas-aga_37	si_gene-trnas-aga_7	1e-100	lnptg001916l1	670157.5	siptg003449l1	101882	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	17	ln_gene-trnas-aga-2_1	si_gene-trnas-aga-2_4	1e-100	lnptg001916l1	671944	siptg003449l1	110784	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	18	ln_gene-trnal-cag-2_29	si_gene-trnal-cag-2_20	1e-100	lnptg001916l1	672321.5	siptg003449l1	117736.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	19	ln_gene-trnas-aga-5_7	si_gene-trnas-aga-5_1	1e-100	lnptg001916l1	677283	siptg003449l1	119895	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	20	ln_gene-trnal-cag-11_22	si_gene-trnal-cag-11_16	1e-100	lnptg001916l1	679442.5	siptg003449l1	123081.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	21	ln_gene-trnas-aga-4_25	si_gene-trnas-aga-4_3	1e-100	lnptg001916l1	682629	siptg003449l1	125241	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	22	ln_gene-trnas-aga-2_3	si_gene-trnas-aga-2_14	1e-100	lnptg001916l1	693297	siptg003449l1	128805	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	23	ln_gene-trnal-cag-2_18	si_gene-trnal-cag-2_27	1e-100	lnptg001916l1	697238.5	siptg003449l1	133773.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	24	ln_gene-trnal-cag-11_21	si_gene-trnal-cag-11_15	1e-100	lnptg001916l1	702576.5	siptg003449l1	139119.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	25	ln_gene-trnal-cag-2_28	si_gene-trnal-cag-2_13	1e-100	lnptg001916l1	707922.5	siptg003449l1	142683.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	26	ln_gene-trnal-cag-12_9	si_gene-trnal-cag-12_5	1e-100	lnptg001916l1	711486.5	siptg003449l1	155155.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	27	ln_gene-trnas-aga-4_5	si_gene-trnas-aga-4_2	1e-100	lnptg001916l1	720015	siptg003449l1	159095	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	28	ln_gene-trnal-cag-2_20	si_gene-trnal-cag-2_8	1e-100	lnptg001916l1	723954.5	siptg003449l1	192545.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	29	ln_gene-trnal-cag-12_5	si_gene-trnal-cag-12_4	1e-100	lnptg001916l1	732862.5	siptg003449l1	194327.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	30	ln_gene-trnas-aga_35	si_gene-trnas-aga_28	1e-100	lnptg001916l1	750299	siptg003449l1	201831	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	31	ln_gene-trnal-cag-13_6	si_gene-trnal-cag-13	1e-100	lnptg001916l1	759584.5	siptg003449l1	203234.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	32	ln_gene-trnal-cag-20_8	si_gene-trnal-cag-20	1e-100	lnptg001916l1	764930.5	siptg003449l1	213909.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	33	ln_gene-trnas-aga-4_3	si_gene-trnas-aga-4_1	1e-100	lnptg001916l1	782371	siptg003449l1	219632	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	34	ln_gene-trnal-cag-18_1	si_gene-trnal-cag-18	1e-100	lnptg001916l1	791657.5	siptg003449l1	222818.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	35	ln_gene-trnas-aga_21	si_gene-trnas-aga_22	1e-100	lnptg001916l1	805533	siptg003449l1	228538	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	36	ln_gene-trnal-cag-14_2	si_gene-trnal-cag-14	1e-100	lnptg001916l1	807692.5	siptg003449l1	238818.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	37	ln_gene-trnas-aga-4_1	si_gene-trnas-aga-4	1e-100	lnptg001916l1	819789	siptg003449l1	262304	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1644	39	lnptg001916l1	siptg003449l1	plus	1644	38	ln_gene-trnas-aga-2_8	si_gene-trnas-aga-2_16	1e-100	lnptg001916l1	846075	siptg003449l1	302535	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	0	ln_gene-trnam-cau-17_30	si_gene-trnam-cau-17_5	1e-100	lnptg001916l1	29957	siptg003449l1	419457	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	1	ln_gene-trnam-cau-17_28	si_gene-trnam-cau-17_7	1e-100	lnptg001916l1	38924	siptg003449l1	429495	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	2	ln_gene-trnam-cau_25	si_gene-trnam-cau_2	1e-100	lnptg001916l1	43114	siptg003449l1	430886	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	3	ln_gene-trnam-cau-10_10	si_gene-trnam-cau-10_3	1e-100	lnptg001916l1	47035	siptg003449l1	433674	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	4	ln_gene-trnam-cau-20_2	si_gene-trnam-cau-20_17	1e-100	lnptg001916l1	49557	siptg003449l1	435342	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	5	ln_gene-trnam-cau-2_36	si_gene-trnam-cau-2_7	1e-100	lnptg001916l1	55440	siptg003449l1	439782	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	6	ln_gene-trnam-cau-7_16	si_gene-trnam-cau-7_24	1e-100	lnptg001916l1	57948	siptg003449l1	440613	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	7	ln_gene-trnam-cau-17_6	si_gene-trnam-cau-17_9	1e-100	lnptg001916l1	59078	siptg003449l1	445065	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	8	ln_gene-trnar-ccu-14_25	si_gene-trnar-ccu-14_17	1e-100	lnptg001916l1	60675.5	siptg003449l1	456555.5	lnptg001916l1 | siptg003449l1
lean_vs_siscowet	1645	42	lnptg001916l1	siptg003449l1	plus	1645	9	ln_gene-trnam-cau_16	si_gene-trnam-cau_1	1e-100	lnptg001916l1	62707	siptg003449l1	465172	lnptg001916l1 | siptg003449l1
