comparison	block	n_anchors	chr_a	chr_b	orientation	anchor_idx_a	anchor_idx_b	gene_a	gene_b	evalue	chr_a_check	pos_a	chr_b_check	pos_b	chr_pair
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	20	rf_gene-LOC120065562	si_gene-LOC120065562	1e-100	rfNC0523261	6127481	siptg000930l1	929405	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	21	rf_gene-LOC120064989	si_gene-LOC120064989	1e-100	rfNC0523261	6162395.5	siptg000930l1	896305	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	22	rf_gene-asip1	si_gene-asip1	1e-100	rfNC0523261	6185434	siptg000930l1	875113.5	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	23	rf_gene-LOC120064991	si_gene-LOC120064991	1e-100	rfNC0523261	6222980.5	siptg000930l1	837560.5	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	24	rf_gene-LOC120064992	si_gene-LOC120064992	1e-100	rfNC0523261	6269970	siptg000930l1	790596.5	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	25	rf_gene-LOC120064993	si_gene-LOC120064993	1e-100	rfNC0523261	6421873	siptg000930l1	619855	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	26	rf_gene-LOC120065645	si_gene-LOC120065645	1e-100	rfNC0523261	6598791	siptg000930l1	442757.5	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	27	rf_gene-LOC120065563	si_gene-LOC120065563	1e-100	rfNC0523261	6723683.5	siptg000930l1	318719.5	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	28	rf_gene-LOC120064994	si_gene-LOC120064994	1e-100	rfNC0523261	6769799.5	siptg000930l1	272601	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	29	rf_gene-LOC120065647	si_gene-LOC120065647	1e-100	rfNC0523261	6797132.5	siptg000930l1	245270	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	30	rf_gene-LOC120065646	si_gene-LOC120065646	1e-100	rfNC0523261	6802146.5	siptg000930l1	240256	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1060	32	rfNC0523261	siptg000930l1	minus	1060	31	rf_gene-LOC120064910	si_gene-LOC120064910	1e-100	rfNC0523261	6872329	siptg000930l1	169484.5	rfNC0523261 | siptg000930l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	0	rf_gene-LOC120065333	si_gene-LOC120065333	1e-100	rfNC0523261	39925626.5	siptg001025l1	1115131.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	1	rf_gene-LOC120065334	si_gene-LOC120065334	1e-100	rfNC0523261	39942269	siptg001025l1	1131704.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	2	rf_gene-LOC120065335	si_gene-LOC120065335	1e-100	rfNC0523261	39951929.5	siptg001025l1	1141386.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	3	rf_gene-LOC120065336	si_gene-LOC120065336	1e-100	rfNC0523261	39976930.5	siptg001025l1	1166387.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	4	rf_gene-tpgs1	si_gene-tpgs1	1e-100	rfNC0523261	39993774.5	siptg001025l1	1183239.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	5	rf_gene-LOC120064619	si_gene-LOC120064619	1e-100	rfNC0523261	40004891	siptg001025l1	1194356.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	6	rf_gene-LOC120065340	si_gene-LOC120065340	1e-100	rfNC0523261	40014031	siptg001025l1	1203494.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	7	rf_gene-LOC120065339	si_gene-LOC120065339	1e-100	rfNC0523261	40024080.5	siptg001025l1	1213546	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	8	rf_gene-LOC120065342	si_gene-LOC120065342	1e-100	rfNC0523261	40049708.5	siptg001025l1	1239228	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	9	rf_gene-LOC120065341	si_gene-LOC120065341	1e-100	rfNC0523261	40066230.5	siptg001025l1	1259945.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	10	rf_gene-LOC120064811	si_gene-LOC120064811	1e-100	rfNC0523261	40117894	siptg001025l1	1315756.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	11	rf_gene-LOC120064812	si_gene-LOC120064812	1e-100	rfNC0523261	40167383.5	siptg001025l1	1365215	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	12	rf_gene-LOC120064620	si_gene-LOC120064620	1e-100	rfNC0523261	40192539	siptg001025l1	1390544.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	13	rf_gene-LOC120065343	si_gene-LOC120065343	1e-100	rfNC0523261	40224119	siptg001025l1	1422099.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	14	rf_gene-LOC120065344	si_gene-LOC120065344	1e-100	rfNC0523261	40250025.5	siptg001025l1	1448001	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	15	rf_gene-LOC120064813	si_gene-LOC120064813	1e-100	rfNC0523261	40281671.5	siptg001025l1	1479541.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	16	rf_gene-si:ch1073-15f12.3	si_gene-si:ch1073-15f12.3	1e-100	rfNC0523261	40301329	siptg001025l1	1499151	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	17	rf_gene-LOC120064816	si_gene-LOC120064816	1e-100	rfNC0523261	40313826	siptg001025l1	1511654.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	18	rf_gene-ldlrad2	si_gene-ldlrad2	1e-100	rfNC0523261	40330091	siptg001025l1	1527928.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	19	rf_gene-LOC120065345	si_gene-LOC120065345	1e-100	rfNC0523261	40341126.5	siptg001025l1	1538964	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	20	rf_gene-LOC120065347	si_gene-LOC120065347	1e-100	rfNC0523261	40344507.5	siptg001025l1	1542345	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	21	rf_gene-LOC120064817	si_gene-LOC120064817	1e-100	rfNC0523261	40359406.5	siptg001025l1	1557224	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	22	rf_gene-LOC120065349	si_gene-LOC120065349	1e-100	rfNC0523261	40361331.5	siptg001025l1	1559149	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	23	rf_gene-LOC120065348	si_gene-LOC120065348	1e-100	rfNC0523261	40365593	siptg001025l1	1563411.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	24	rf_gene-LOC120064621	si_gene-LOC120064621	1e-100	rfNC0523261	40378160	siptg001025l1	1575979.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	25	rf_gene-LOC120065350	si_gene-LOC120065350	1e-100	rfNC0523261	40409785	siptg001025l1	1607597	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	26	rf_gene-LOC120064622	si_gene-LOC120064622	1e-100	rfNC0523261	40435739.5	siptg001025l1	1633546	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	27	rf_gene-LOC120065352	si_gene-LOC120065352	1e-100	rfNC0523261	40460455.5	siptg001025l1	1658256	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	28	rf_gene-LOC120064623	si_gene-LOC120064623	1e-100	rfNC0523261	40474780.5	siptg001025l1	1672581	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	29	rf_gene-LOC120065353	si_gene-LOC120065353	1e-100	rfNC0523261	40487277	siptg001025l1	1685019.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	30	rf_gene-LOC120065354	si_gene-LOC120065354	1e-100	rfNC0523261	40513977.5	siptg001025l1	1711717	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	31	rf_gene-LOC120065356	si_gene-LOC120065356	1e-100	rfNC0523261	40535922.5	siptg001025l1	1733677	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	32	rf_gene-LOC120065355	si_gene-LOC120065355	1e-100	rfNC0523261	40548512.5	siptg001025l1	1746288	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	33	rf_gene-LOC120064818	si_gene-LOC120064818	1e-100	rfNC0523261	40569643	siptg001025l1	1767402.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	34	rf_gene-LOC120064819	si_gene-LOC120064819	1e-100	rfNC0523261	40583676	siptg001025l1	1781334.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	35	rf_gene-LOC120064675	si_gene-LOC120064675	1e-100	rfNC0523261	40600311	siptg001025l1	1797900.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	36	rf_gene-slc25a20	si_gene-slc25a20	1e-100	rfNC0523261	40636290	siptg001025l1	1834036.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	37	rf_gene-LOC120065358	si_gene-LOC120065358	1e-100	rfNC0523261	40650140	siptg001025l1	1848011.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	38	rf_gene-LOC120065359	si_gene-LOC120065359	1e-100	rfNC0523261	40675791.5	siptg001025l1	1873664	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	39	rf_gene-LOC120064625	si_gene-LOC120064625	1e-100	rfNC0523261	40686135	siptg001025l1	1884029.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	40	rf_gene-LOC120064626	si_gene-LOC120064626	1e-100	rfNC0523261	40692395.5	siptg001025l1	1890294	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	41	rf_gene-LOC120065361	si_gene-LOC120065361	1e-100	rfNC0523261	40708974	siptg001025l1	1906876.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	42	rf_gene-LOC120065360	si_gene-LOC120065360	1e-100	rfNC0523261	40716410.5	siptg001025l1	1914312.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	43	rf_gene-LOC120065362	si_gene-LOC120065362	1e-100	rfNC0523261	40770211.5	siptg001025l1	1968281	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	44	rf_gene-LOC120064821	si_gene-LOC120064821	1e-100	rfNC0523261	40890346.5	siptg001025l1	2089386	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	45	rf_gene-LOC120064627	si_gene-LOC120064627	1e-100	rfNC0523261	40969847.5	siptg001025l1	2169787	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	46	rf_gene-LOC120065363	si_gene-LOC120065363	1e-100	rfNC0523261	41042887	siptg001025l1	2243571.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	47	rf_gene-LOC120064822	si_gene-LOC120064822	1e-100	rfNC0523261	41129018	siptg001025l1	2330493.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	48	rf_gene-LOC120064628	si_gene-LOC120064628	1e-100	rfNC0523261	41158183.5	siptg001025l1	2358935	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	49	rf_gene-LOC120065364	si_gene-LOC120065364	1e-100	rfNC0523261	41184480.5	siptg001025l1	2385224	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	50	rf_gene-LOC120065365	si_gene-LOC120065365	1e-100	rfNC0523261	41203310.5	siptg001025l1	2404058	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	51	rf_gene-LOC120064823	si_gene-LOC120064823	1e-100	rfNC0523261	41221342	siptg001025l1	2422087.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	52	rf_gene-LOC120065366	si_gene-LOC120065366	1e-100	rfNC0523261	41255178.5	siptg001025l1	2455921	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	53	rf_gene-LOC120064824	si_gene-LOC120064824	1e-100	rfNC0523261	41272056	siptg001025l1	2472796.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1061	55	rfNC0523261	siptg001025l1	plus	1061	54	rf_gene-LOC120064629	si_gene-LOC120064629	1e-100	rfNC0523261	41281451.5	siptg001025l1	2482196	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1062	7	rfNC0523261	siptg001025l1	minus	1062	0	rf_gene-LOC120065450	si_gene-LOC120065450	1e-100	rfNC0523261	47731198	siptg001025l1	887649.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1062	7	rfNC0523261	siptg001025l1	minus	1062	1	rf_gene-LOC120065444	si_gene-LOC120065444	1e-100	rfNC0523261	47764208	siptg001025l1	854655.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1062	7	rfNC0523261	siptg001025l1	minus	1062	2	rf_gene-LOC120065446	si_gene-LOC120065446	1e-100	rfNC0523261	47775301.5	siptg001025l1	843549.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1062	7	rfNC0523261	siptg001025l1	minus	1062	3	rf_gene-LOC120065449	si_gene-LOC120065449	1e-100	rfNC0523261	47787715	siptg001025l1	831125	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1062	7	rfNC0523261	siptg001025l1	minus	1062	4	rf_gene-LOC120065443	si_gene-LOC120065443	1e-100	rfNC0523261	47806653	siptg001025l1	812188	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1062	7	rfNC0523261	siptg001025l1	minus	1062	5	rf_gene-LOC120065445	si_gene-LOC120065445	1e-100	rfNC0523261	47890387.5	siptg001025l1	728434	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1062	7	rfNC0523261	siptg001025l1	minus	1062	6	rf_gene-LOC120065448	si_gene-LOC120065448	1e-100	rfNC0523261	47908933	siptg001025l1	709902.5	rfNC0523261 | siptg001025l1
reference_vs_siscowet	1063	6	rfNC0523261	siptg001149l1	plus	1063	0	rf_gene-LOC120064876	si_gene-LOC120064876	1e-100	rfNC0523261	55599906	siptg001149l1	24152	rfNC0523261 | siptg001149l1
reference_vs_siscowet	1063	6	rfNC0523261	siptg001149l1	plus	1063	1	rf_gene-LOC120064877	si_gene-LOC120064877	1e-100	rfNC0523261	55762389	siptg001149l1	163125	rfNC0523261 | siptg001149l1
reference_vs_siscowet	1063	6	rfNC0523261	siptg001149l1	plus	1063	2	rf_gene-LOC120064878	si_gene-LOC120064878	1e-100	rfNC0523261	55788856.5	siptg001149l1	189018	rfNC0523261 | siptg001149l1
reference_vs_siscowet	1063	6	rfNC0523261	siptg001149l1	plus	1063	3	rf_gene-LOC120065513	si_gene-LOC120065513	1e-100	rfNC0523261	55836026	siptg001149l1	235804.5	rfNC0523261 | siptg001149l1
reference_vs_siscowet	1063	6	rfNC0523261	siptg001149l1	plus	1063	4	rf_gene-LOC120065515	si_gene-LOC120065515	1e-100	rfNC0523261	55841274.5	siptg001149l1	241053	rfNC0523261 | siptg001149l1
reference_vs_siscowet	1063	6	rfNC0523261	siptg001149l1	plus	1063	5	rf_gene-LOC120064879	si_gene-LOC120064879	1e-100	rfNC0523261	55908402	siptg001149l1	274721.5	rfNC0523261 | siptg001149l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	0	rf_gene-LOC120065393	si_gene-LOC120065393	1e-100	rfNC0523261	44385977	siptg001215l1	73461.5	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	1	rf_gene-LOC120065394	si_gene-LOC120065394	1e-100	rfNC0523261	44402487.5	siptg001215l1	89972	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	2	rf_gene-LOC120065396	si_gene-LOC120065396	1e-100	rfNC0523261	44420863.5	siptg001215l1	108345	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	3	rf_gene-LOC120065397	si_gene-LOC120065397	1e-100	rfNC0523261	44441153	siptg001215l1	128629.5	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	4	rf_gene-LOC120065398	si_gene-LOC120065398	1e-100	rfNC0523261	44451657	siptg001215l1	139132.5	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	5	rf_gene-LOC120065399	si_gene-LOC120065399	1e-100	rfNC0523261	44492166.5	siptg001215l1	179633	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	6	rf_gene-LOC120065400	si_gene-LOC120065400	1e-100	rfNC0523261	44531993.5	siptg001215l1	219451	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1064	8	rfNC0523261	siptg001215l1	plus	1064	7	rf_gene-LOC120064840	si_gene-LOC120064840	1e-100	rfNC0523261	44550782.5	siptg001215l1	238246	rfNC0523261 | siptg001215l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	0	rf_gene-LOC120064670	si_gene-LOC120064670	1e-100	rfNC0523261	53405257.5	siptg001231l1	1376664	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	1	rf_gene-LOC120064667	si_gene-LOC120064667	1e-100	rfNC0523261	53433336.5	siptg001231l1	1348585	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	2	rf_gene-LOC120064671	si_gene-LOC120064671	1e-100	rfNC0523261	53453491	siptg001231l1	1328430.5	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	3	rf_gene-LOC120064867	si_gene-LOC120064867	1e-100	rfNC0523261	53472465	siptg001231l1	1309456.5	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	4	rf_gene-LOC120064868	si_gene-LOC120064868	1e-100	rfNC0523261	53478669	siptg001231l1	1303252.5	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	5	rf_gene-LOC120064870	si_gene-LOC120064870	1e-100	rfNC0523261	53504954	siptg001231l1	1245651.5	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	6	rf_gene-LOC120064668	si_gene-LOC120064668	1e-100	rfNC0523261	53528740	siptg001231l1	1221871	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	7	rf_gene-LOC120064871	si_gene-LOC120064871	1e-100	rfNC0523261	53536854.5	siptg001231l1	1213757.5	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	8	rf_gene-LOC120064872	si_gene-LOC120064872	1e-100	rfNC0523261	53572753.5	siptg001231l1	1177868	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	9	rf_gene-LOC120064873	si_gene-LOC120064873	1e-100	rfNC0523261	53621001.5	siptg001231l1	1128377	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1065	11	rfNC0523261	siptg001231l1	minus	1065	10	rf_gene-LOC120064874	si_gene-LOC120064874	1e-100	rfNC0523261	53874126	siptg001231l1	859529.5	rfNC0523261 | siptg001231l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	0	rf_gene-LOC120065565	si_gene-LOC120065565	1e-100	rfNC0523261	7004393.5	siptg001338l1	1405319.5	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	1	rf_gene-LOC120064996	si_gene-LOC120064996	1e-100	rfNC0523261	7128446	siptg001338l1	1281695.5	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	2	rf_gene-LOC120065648	si_gene-LOC120065648	1e-100	rfNC0523261	7206068.5	siptg001338l1	1204051	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	3	rf_gene-LOC120065567	si_gene-LOC120065567	1e-100	rfNC0523261	7268363.5	siptg001338l1	1141991.5	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	4	rf_gene-gli1	si_gene-gli1	1e-100	rfNC0523261	7328914	siptg001338l1	1081626	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	5	rf_gene-LOC120064999	si_gene-LOC120064999	1e-100	rfNC0523261	7458853.5	siptg001338l1	951539	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	6	rf_gene-LOC120064998	si_gene-LOC120064998	1e-100	rfNC0523261	7469530	siptg001338l1	940862.5	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	7	rf_gene-LOC120065000	si_gene-LOC120065000	1e-100	rfNC0523261	7532625	siptg001338l1	877820	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	8	rf_gene-LOC120065745	si_gene-LOC120065745	1e-100	rfNC0523261	7819627.5	siptg001338l1	590742	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	9	rf_gene-LOC120065649	si_gene-LOC120065649	1e-100	rfNC0523261	8057240	siptg001338l1	349831	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	10	rf_gene-LOC120065650	si_gene-LOC120065650	1e-100	rfNC0523261	8119178.5	siptg001338l1	287027	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	11	rf_gene-LOC120065569	si_gene-LOC120065569	1e-100	rfNC0523261	8275005	siptg001338l1	131182.5	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	12	rf_gene-LOC120064900	si_gene-LOC120064900	1e-100	rfNC0523261	8331616	siptg001338l1	74551.5	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1066	14	rfNC0523261	siptg001338l1	minus	1066	13	rf_gene-LOC120065003	si_gene-LOC120065003_1	1e-100	rfNC0523261	8369973	siptg001338l1	36204.5	rfNC0523261 | siptg001338l1
reference_vs_siscowet	1067	7	rfNC0523261	siptg001680l1	minus	1067	0	rf_gene-LOC120064875	si_gene-LOC120064875	1e-100	rfNC0523261	54117962	siptg001680l1	338915.5	rfNC0523261 | siptg001680l1
reference_vs_siscowet	1067	7	rfNC0523261	siptg001680l1	minus	1067	1	rf_gene-LOC120065503	si_gene-LOC120065503	1e-100	rfNC0523261	54148503.5	siptg001680l1	305823.5	rfNC0523261 | siptg001680l1
reference_vs_siscowet	1067	7	rfNC0523261	siptg001680l1	minus	1067	2	rf_gene-LOC120065504	si_gene-LOC120065504	1e-100	rfNC0523261	54194355.5	siptg001680l1	256903	rfNC0523261 | siptg001680l1
reference_vs_siscowet	1067	7	rfNC0523261	siptg001680l1	minus	1067	3	rf_gene-LOC120064673	si_gene-LOC120064673	1e-100	rfNC0523261	54247952	siptg001680l1	200443.5	rfNC0523261 | siptg001680l1
reference_vs_siscowet	1067	7	rfNC0523261	siptg001680l1	minus	1067	4	rf_gene-LOC120065506	si_gene-LOC120065506	1e-100	rfNC0523261	54307133	siptg001680l1	142239	rfNC0523261 | siptg001680l1
reference_vs_siscowet	1067	7	rfNC0523261	siptg001680l1	minus	1067	5	rf_gene-gmppb	si_gene-gmppb	1e-100	rfNC0523261	54371454.5	siptg001680l1	45446.5	rfNC0523261 | siptg001680l1
reference_vs_siscowet	1067	7	rfNC0523261	siptg001680l1	minus	1067	6	rf_gene-LOC120065508	si_gene-LOC120065508	1e-100	rfNC0523261	54401882.5	siptg001680l1	17591.5	rfNC0523261 | siptg001680l1
reference_vs_siscowet	1068	25	rfNC0523261	siptg001775l1	plus	1068	0	rf_gene-LOC120065456	si_gene-LOC120065456	1e-100	rfNC0523261	49567673	siptg001775l1	418627.5	rfNC0523261 | siptg001775l1
reference_vs_siscowet	1068	25	rfNC0523261	siptg001775l1	plus	1068	1	rf_gene-LOC120064656	si_gene-LOC120064656	1e-100	rfNC0523261	49575045	siptg001775l1	425999.5	rfNC0523261 | siptg001775l1
reference_vs_siscowet	1068	25	rfNC0523261	siptg001775l1	plus	1068	2	rf_gene-ddx27	si_gene-ddx27	1e-100	rfNC0523261	49584887	siptg001775l1	435815	rfNC0523261 | siptg001775l1
